person,tran_count,tran_amoun_tot,tran_amoun_mean,tran_amoun_max,tran_amoun_min
14ffee72f67847aba81c4bec72dd6201,5,7.3,1.5,3.2,0.3
150164d1030149b58fe5f3278141ad18,13,237.1,18.2,25.2,11.4
1502afeb47294f6c912e1449f6cf83ff,5,15.4,3.1,7.4,1.6
1502fe1c8f9c4973bc0631d34f5147bf,6,158.4,26.4,37.4,22.0
15034cd1fcd9449d8661d510bf4bbdf7,7,18.3,2.6,7.2,0.6
1512f8872f5443d69b4416bbf672dcb9,2,32.3,16.2,24.6,7.7
151b12c2cfa5443f9c92a53ba9ada28b,11,86.7,7.9,11.1,4.9
151bf5881ab14c338cca17471db41d6a,14,37.4,2.7,7.4,0.0
1521099582ed45d396410703c972d147,14,54.9,3.9,10.4,0.6
1523002bd35e4ac086900a316e58935e,11,90.7,8.2,16.2,3.7
153151dae7fd416588690a91ec81cbba,16,359.2,22.5,30.6,13.6
1533c010743a4577b89618b93ff14e85,18,66.3,3.7,10.5,0.5
15340eb06d624fa486d5f3853191e9a1,10,147.6,14.8,25.8,5.7
153572326a8340aca794bd6ff01b24c1,1,18.8,18.8,18.8,18.8
153cf6a1edbb4495abee2dbcd3888a95,9,13.4,1.5,3.1,0.4
153e3e2d8ca342eeb5bcdbaeb7552568,9,38.0,4.2,10.6,0.3
153e3fba42944ee78b570d202a0494ef,7,22.4,3.2,7.6,1.1
153f7ce19d8f4c8294fdc8d758c880c7,9,749.3,83.3,620.2,5.3
15400aee4fb24ab78f2a8f754a3c5f43,5,16.2,3.2,5.0,1.5
1541564cf2d14ec0ab27872f19acc4ba,18,45.1,2.5,6.0,0.2
15423c3dc40b4ef980962328103c18be,12,36.6,3.1,9.8,0.1
154dfaa196014a438640028a7e4101d4,2,7.1,3.5,5.0,2.0
1557b5b0908a4ef185af8295f50f16c4,7,153.8,22.0,31.8,16.2
155a3cc8647a4d74ad15111d2b569e63,8,212.3,26.5,36.6,18.0
155c4892fe1748d885cfc18f619597ed,8,33.7,4.2,8.1,1.9
155d4c0d4c744ad6bd663f71dea3d5d4,5,55.1,11.0,16.1,4.1
15618710293b44e59b72aae0f5827725,6,8.9,1.5,2.8,0.6
1561efceb87d412c904fd89698118fd5,6,130.7,21.8,29.9,17.3
156991c53ab349b199fb03958d4e5c1f,13,182.2,14.0,22.6,6.9
156e898fd57b431683d6e72e4ab6eb9c,2,64.9,32.4,32.9,31.9
157007f029214fc4a3051c5ac5fb92c1,10,284.5,28.5,37.8,21.5
157034648e3b422f8f7af11778bacb69,13,117.5,9.0,17.5,4.4
15705f6ebfe4407991e5707d830aacb7,8,32.5,4.1,7.6,0.4
1575f73eb0274ab6b25567ace5ba2a90,14,109.2,7.8,82.5,0.1
157bb920966e4ec5a9d4bf5b533a47f2,12,261.3,21.8,30.6,10.1
158937e9d76e4ca7923a8b5499564f5d,9,180.6,20.1,31.2,14.0
158bda11c34644708c175d7bb5f5c20e,13,120.2,9.2,91.9,0.3
158ccf2ed90541e7973106134cb1bba3,5,137.8,27.6,35.4,9.6
158d8edca3b443c7a65eaffd591bdc27,6,90.6,15.1,20.7,7.0
1593d617fac246ef8e50dbb0ffd77f5f,9,229.2,25.5,40.7,16.2
15953663abf54181adf1fd4c39442b85,4,112.0,28.0,40.0,15.1
159ba13189d54daeaa55f4f8399d9779,13,184.5,14.2,32.4,6.1
15a66e8f26b84db694ca65e8b9935ddb,18,244.3,13.6,24.6,5.5
15a6fffc8d7b41c99d26209731abffb7,6,22.1,3.7,6.8,0.7
15a8348b98f24aa3a2a492e861625b93,20,39.8,2.0,7.1,0.1
15a95216e2cd4a14b45fc182adb81dc6,6,146.9,24.5,32.0,18.2
15ab73bf4cc4467db865911592678b38,17,66.5,3.9,10.0,0.5
15ae7f0b5e9e4ca9bea76bd42644e0b2,3,9.1,3.0,4.5,1.4
15aed3a0e4254b22b554089abd1d129c,7,23.0,3.3,8.6,0.2
15ba5144af0048679ec28a1f13848adb,11,38.8,3.5,10.5,0.0
15bd287f8a4949b48719bc44cd8d7656,20,311.5,15.6,24.4,8.6
15c0c8d1534340888a61a94f4fe05a44,11,151.0,13.7,23.7,7.7
15c7845f03444fd19d70057a48f01aed,11,428.0,38.9,316.6,4.8
15cc0c4a2c2949e588cba43fae8fd01f,21,155.4,7.4,99.1,0.4
15ce94fa75264b5ebfc65f5944c482a9,19,99.9,5.3,20.3,0.0
15cf7300fd004c4ca10ede6f729f3136,19,293.9,15.5,24.9,6.3
15d02d3266d14a3ea21b016fc045726d,6,89.0,14.8,16.2,13.8
15d906eaa284480fb8120f0589368b1d,7,196.8,28.1,37.2,16.9
15da75aeaaa14963b2caaf00d3f69457,10,21.1,2.1,5.4,0.5
15dd8bf6064e4a67a0693496cde0c4bc,19,53.6,2.8,11.0,0.3
15e53cabc5a2440faa9c4a03de081b49,8,26.1,3.3,5.4,0.4
15e8cabbde0f40228658245d340af15d,8,162.9,20.4,37.7,13.7
15ed3d6a20b5481b8e988e792b37ece7,7,216.3,30.9,44.9,16.1
15ee92c07c2f48e0b8a5afbf6f2edfa0,18,69.3,3.8,9.6,0.4
15f68a59b74546f892bd9f277c9a42ae,21,46.9,2.2,6.0,0.1
1607d225fdd44e888d860c5cbc224da8,18,198.0,11.0,20.6,3.9
1611963423fa42e3b470e2372366f159,5,679.8,136.0,620.2,12.4
16139902096142f4ac67725cd01eabfe,12,28.5,2.4,8.4,0.5
1613a53bee9140d1af95ef481a08c372,9,27.8,3.1,8.1,0.6
1615981b0a114e42bc1b0f65b2ac4c8b,10,200.9,20.1,32.8,10.3
16260251a55e4812b74e48b3b8bd64db,7,44.2,6.3,12.7,2.8
16276bb500e04cc7bb2647ad5768255c,16,326.7,20.4,34.5,12.4
162e7d9c644b438ea4606e337df0d3d1,7,110.2,15.7,33.2,5.9
162f5e28092d48d4b37507159a82cf16,10,277.6,27.8,45.4,10.9
1638610e7df249a39e26d8fdde87874a,7,53.6,7.7,10.8,1.7
1647711182da47e3a819a5cf5f1307f0,6,20.1,3.4,5.1,0.4
164eb906d6254ccf9e7a1a9c76dcda23,5,21.0,4.2,6.5,1.5
1651e5b1270448a8a401790745bd1c6c,8,31.1,3.9,11.2,1.3
1654447916154439bc1e1cb1bd7b1118,4,90.2,22.5,40.6,13.0
1654a9cbd4054d309fadc6c8fb158dc4,11,262.6,23.9,37.2,13.2
16583c228fb94fb098951ad54997ac2c,3,73.7,24.6,35.6,17.6
1658a9c4b49b43ea830639d0b26eb1ce,4,102.4,25.6,33.8,17.2
165faf21d18549ed802e14b605f6db08,14,53.4,3.8,8.0,0.4
1661d8802f16412b9bade2f1aea0e64e,10,188.6,18.9,27.5,11.2
1661fd9fb3b64231953f181f582e6edb,10,33.2,3.3,6.6,0.5
166a75c9081b47c29dd292f227da93c4,8,200.7,25.1,37.1,15.5
166c4c4030a4424ab04980efac8328df,5,148.8,29.8,36.8,20.0
166cb562db664b1b9058d8d12667697f,7,75.3,10.8,19.7,4.9
167594819bb84f848528d759e6253827,10,36.4,3.6,12.4,0.5
1679b7af5a294c6d9ae961232318ad55,5,92.7,18.5,23.2,17.2
167faa409a14464ea65b1769aa0f7095,3,14.5,4.8,9.7,0.5
168137b38a0541e19ad0f6bf8c550602,1,12.5,12.5,12.5,12.5
16943b16c68041a79b0edd556c808fab,5,76.9,15.4,20.3,10.4
1698291a4a474d84b7d7fc2e24ab684a,16,53.1,3.3,8.4,0.4
1699455e1ef7457589b875f864ef7fcd,6,18.5,3.1,5.8,0.9
1699f732aae74e71bcb7f1384cc88fde,6,123.0,20.5,25.1,11.9
169a67c164814dabad8bb7c54fb1cc77,7,9.0,1.3,2.2,0.5
169ad543fdaa433a820d84502c32a826,6,146.1,24.3,31.4,15.7
169bbd7e0d224a4aa056495c8629dd0b,8,11.6,1.4,4.7,0.4
16a48bdaf5834965b67dc0a53cc02721,2,48.4,24.2,29.9,18.6
16ab296128eb4aa6b0aac9368dafcf36,4,12.3,3.1,4.9,0.6
16afd8e1303e4b01a889aadc26651711,13,194.6,15.0,27.5,8.5
16bb0c6f3b1d456eb1637e0e59b68b99,8,226.9,28.4,46.5,21.7
16c4978e01db484db6b3000a6427f0dd,10,144.9,14.5,22.6,6.3
16cb0a8fbc52448db414cf3fce1cd082,9,145.4,16.2,21.2,10.7
16ce6c584b214299b3e8bdfbca8235cb,3,12.3,4.1,7.0,1.2
16dc4306258b4fef90ffe99f53ed7952,11,132.1,12.0,21.3,6.3
16ed3ce3996c4f729d597126b8200203,4,65.2,16.3,18.8,14.4
16ef305881c543cbac323569beb79d3e,5,105.3,21.1,25.1,18.0
16f15408b87e48b18985c96ec758aaf3,6,155.5,25.9,37.5,18.0
16fb582d943d42c4a8a9865aaacf51d6,13,134.9,10.4,22.0,1.8
16fd6bf8ff6946ef93d84851eaa1399c,5,21.8,4.4,8.8,1.9
17056c2cfb384ba1aae130fe0044fe79,9,28.3,3.1,6.9,0.6
170cc62f13654f1a85a4d9f54b117bff,15,190.8,12.7,20.4,4.5
170fb4372d3a4cf3a09df0e5504546ee,15,274.8,18.3,31.0,8.2
1719f6842add4adb962c9d91dc53b3b0,13,40.8,3.1,10.5,0.4
171c7f6ef14c416a87ac8907c58202ed,17,40.6,2.4,8.5,0.2
172078490b5d4027add9d498e5a8db95,4,71.9,18.0,21.5,15.6
1722b68468334f8fa8ab22180b63d577,5,92.1,18.4,25.3,13.3
1724d26fd9a443c78123fe057ab33733,4,102.9,25.7,33.4,19.3
1738163ca571451b9ea0cd9df19f2a6f,5,127.1,25.4,33.2,20.7
1739cf3e7afb4300aa703b32261cd0bd,19,58.2,3.1,15.2,0.3
173b015909cc4dd5b74baaf3320a1646,20,561.1,28.1,343.3,4.5
173eddd1c93340e0a8e7f8ef010831e8,11,78.3,7.1,14.0,2.4
1749b32be60343f4bc0b098bbd7eab74,5,144.3,28.9,53.7,13.9
174a4dbebb74441da5adf64bca5e5c36,8,17.1,2.1,8.4,0.0
174bf67f032c44b3bd4bc273b4ecf700,7,17.8,2.5,5.0,0.7
174f1571d41543d4b11cc523342352a2,4,48.0,12.0,16.0,8.3
174fee0b94e54cc3b1904965d2fb1209,2,615.9,307.9,594.2,21.6
1751879d8a994aa8b87a18c79af524b9,3,8.3,2.8,4.4,0.8
1758511afba94e54939a010294f4c4a5,7,127.8,18.3,27.7,13.6
175f0366e6d5451da2eb17a94b7fa314,5,20.5,4.1,7.7,0.9
176291c5e59040c8b904b19a1ba7adcb,7,119.7,17.1,22.7,10.6
1765353e2e2c492a9224bbfd67f500e8,7,104.0,14.9,20.9,9.9
17688188fc61487d98f1cafdaa32c08b,11,532.0,48.4,398.6,9.5
176d29d85df847a090aae1b8ac24f87d,12,33.1,2.8,6.7,0.4
176e0f2b33704068bc2d828c1cf2871e,10,200.2,20.0,25.0,11.1
176fd16693b9474fbf857090caf80d32,11,247.9,22.5,33.6,13.5
1770fd147f2342b8b647ef5f42141fc9,7,13.4,1.9,3.3,0.3
1775c6a3acb04982b2c8c1d68c3da7d0,5,60.1,12.0,17.7,6.9
17762dabd76b4a5e998233a437c14030,8,136.9,17.1,26.0,9.9
1776c732e6b64ec48a9a53a8348b977d,5,23.3,4.7,8.4,2.3
17804e6e49634635b254ed31bee29d3c,10,185.7,18.6,34.3,10.0
17863ebbeb9e4fdbbca481612034a767,7,178.7,25.5,33.7,15.5
17886bc7528448fb92f70ff2c5676bac,7,177.3,25.3,30.2,17.8
1792e4aafac94412ae1cd299353c8e15,5,120.8,24.2,33.7,13.8
1793d1eadd7f40998f69eff43c7cd3c3,7,34.4,4.9,9.7,0.4
1794e0fdfb414ac8a63bf0f26aa01c42,6,28.3,4.7,7.0,0.7
17a83b17fa7b4293989b830cfa30546a,4,6.2,1.6,2.8,1.0
17a9bd8d58644ff390a1b5458a62e383,11,185.4,16.9,27.2,10.0
17af917bb842480e925e49a8ca08c1f8,12,30.5,2.5,10.2,0.1
17b29dcb0f924294a0d1de2ca59c763f,16,863.2,54.0,571.2,10.6
17b2a48d368b417c8acabacac1f98440,8,227.8,28.5,39.6,12.1
17b2c631360648afa044912d9959615f,10,238.8,23.9,37.7,15.1
17b54033df5847bfa228b652fc770cef,8,87.3,10.9,16.1,1.5
17c0490a3b724ae6b5c109a20e890fce,4,46.1,11.5,14.6,9.5
17c803219d1348d4a016691c947de0ed,2,6.2,3.1,3.2,3.0
17c90aeaed6f4f91991eaa59ad2805b0,1,18.2,18.2,18.2,18.2
17cd1a02965e439da1f0029d50792c56,10,230.8,23.1,33.2,7.0
17d196b8409e49269702efcca3a90153,6,14.5,2.4,6.4,0.3
17dddcba2e9443bb97cafb78f51ebdbe,11,167.0,15.2,22.9,6.0
17de6561a3004989bc30f9e2a45e5a3d,11,29.3,2.7,6.4,0.4
17df9c48780d4124b2448aeedb3ba095,6,16.2,2.7,4.2,1.4
17e3df325db64f959f8e359e186d0c32,11,139.6,12.7,23.6,6.9
17e445a1d599462983560919c20009df,12,261.2,21.8,34.6,16.2
17e5210da8624744beac53de7d9e94a0,2,54.4,27.2,29.3,25.0
17f8b8a8f4dd48c0925343e28d5e484a,8,13.0,1.6,4.6,0.5
17fc3f18cb5e4b1cbebe921a69c95c05,13,95.7,7.4,10.8,3.8
1806c09a830840f9983b0443f687a4ba,3,4.8,1.6,2.5,0.6
1808ae5afa61471ca4676755b5eeabf9,6,94.3,15.7,25.7,9.1
18092256c2d048369482b10bc2a5589e,16,40.0,2.5,5.0,0.2
1815f561a304441886c75af2aedbf6f9,28,88.6,3.2,9.6,0.1
18174519037241e9b1ddcb627ca4dc41,5,12.5,2.5,5.8,0.6
181a9ffd330e4f89a93a812ae2653880,12,89.2,7.4,14.0,2.5
181d57f0f1df463aa40e6198307df980,8,154.1,19.3,29.8,13.3
1820183da493419599d98809e3308bae,3,13.4,4.5,6.6,1.8
1823f88cc0df46bbbdad2e82afd3c9b7,16,165.1,10.3,123.4,0.7
1826d954b48745759d27e9fb773bdb07,10,89.1,8.9,15.2,5.1
1827da57bb924833a6f73c79b5f2bbc5,5,8.1,1.6,3.3,0.6
182c913ddad3496ea2cbd2a097c8669f,5,13.8,2.8,5.7,0.2
182e68952b474700b171e21b85c258ac,2,1.1,0.5,1.0,0.0
183c40dad627489f9826f5cd85f5649a,9,190.7,21.2,34.1,14.4
183f6a92dc794fdab0070c3f6c64f8bb,6,16.8,2.8,5.6,1.2
184368dab2ce4be0a196e3f6bf72fd9b,16,162.5,10.2,21.8,4.5
1845024a271d49b586a9041c19602472,6,13.1,2.2,3.4,0.8
184543d59b834277b5e95d1b912ffab7,16,164.3,10.3,20.6,4.3
1845602260c648c8a308952233f249a1,3,46.7,15.6,17.6,12.4
184c1819ba144e4784667f14f7e7ba08,6,181.6,30.3,38.9,22.3
18502222e97f4a03b15b0e8e0768544d,3,41.3,13.8,17.6,10.5
1852fd4c322746798b6128917e068aa7,21,66.5,3.2,6.1,0.6
1853362ad12c41bc8d7fefc8bafbe90a,4,55.3,13.8,21.5,8.9
1859c25e140e4573bdb447a55508ee19,7,11.5,1.6,4.5,0.1
185ba3e9804549e7a095fb2635402bd7,8,25.8,3.2,6.2,1.4
18681f0a49a84ae9a0fa7a0c23816137,5,84.7,16.9,23.9,13.5
186d6403f5824c739555b732f4af3f16,6,17.0,2.8,6.6,0.3
1870af776ea8402cb8dc598e7205a44a,3,51.4,17.1,19.6,12.4
1875988cccd94a7bb92f092eb5cef117,1,0.8,0.8,0.8,0.8
187b3bf0d99f40c585166d98cadc941c,10,231.7,23.2,32.0,15.0
187bc1f183174e6799994488d7b2bf2b,8,191.5,23.9,43.8,11.9
187dbd09f0f24bdc8c3089dfeed3f847,25,72.6,2.9,9.7,0.2
187ebc42824943319ad8ba9de644106e,5,123.7,24.7,33.6,17.7
18808ae8de7e4c1e8754085a5c48013c,11,285.5,26.0,40.3,11.8
188540a144304408b5ce19148b295f31,10,162.0,16.2,27.2,5.8
188555b1b0674d40b60c86f91fcd1afd,8,16.7,2.1,4.7,0.2
1885c809d58447988f532ff93c41d8e5,3,39.7,13.2,16.6,6.8
188c44a489374810aa61fdaeb47802e4,6,128.7,21.5,31.8,13.0
18929cd7445c4604bb987f4b0cbb036c,9,182.4,20.3,39.4,9.8
1892a57537ef4d90b83e9c1c0fdc9341,7,26.2,3.7,6.5,0.7
189bdb80e3174d7c8de4d554ef37acb4,13,249.9,19.2,34.5,12.8
189c743e2b444c45a06c29c07ac9c47b,3,4.0,1.3,2.4,0.2
189e8aa0b33d45e8bd8f8bbb551e4ad2,5,23.7,4.7,8.9,0.9
18a0d61beab64b218454834f068f3f52,21,54.7,2.6,7.6,0.4
18a4097b43f548c3a34efb2699fdcfcb,13,44.8,3.4,6.0,0.7
18a6ec6f4a534611bdbfda76d3244852,3,8.8,2.9,4.8,0.6
18a8640cb1584c9f8c862cc1004bfe15,9,180.5,20.1,31.5,13.5
18a9f2cef2ef4de6a6157041cc492e43,5,80.2,16.0,25.6,9.6
18ab1df4b5524a988089ea95595dfa27,4,72.4,18.1,22.1,10.0
18b386bf37a141318ad125282f3a58f9,15,30.5,2.0,8.1,0.1
18b4fdca88b347aa8a7d8ffec773eaeb,1,0.2,0.2,0.2,0.2
18b6d5247da54b0b8a9ae35505852d77,12,55.4,4.6,8.9,0.4
18b8be9637384abe9d13e30a8e00c33d,5,8.6,1.7,2.3,0.7
18bd0776b46a498594fb139a9f7613a7,2,48.4,24.2,27.3,21.2
18be5f6fa8cb4a2eb06c64a66b616469,10,187.9,18.8,26.0,11.4
18bffae1579b4f8598420ec807052cfa,17,728.5,42.9,460.6,5.8
18c129ae024e4a089710006ed83e04d0,7,24.2,3.5,5.7,1.3
18cc6dbe8e124c20b7bc93c39e854cdd,9,137.6,15.3,23.1,8.1
18d0ef3f15b5463aba2717969f6629a7,3,50.0,16.7,19.8,13.4
18d309bd61ca40b8b5885c8d3d11e83a,6,10.0,1.7,5.6,0.1
18dc0436a2e546cb86fb4be6783ba79d,21,41.7,2.0,7.0,0.0
18e563ab170d4e6f9f8548ee5488b4c9,9,84.6,9.4,13.0,5.0
18eb8fa6fd8a4416a62569f5e16709e5,10,162.5,16.2,25.8,8.6
18eddb1a60504a63ba4d200fab4cb36b,3,102.8,34.3,37.9,31.9
18f0c7f9cd194e96a6505e2732c29ef3,12,192.5,16.0,26.2,8.4
18f2c2bbef9f448388485fe6388cf18e,7,114.1,16.3,21.0,8.9
18f2f42d216c4f499f0e7896945236ca,5,157.2,31.4,41.4,26.1
18f61802466c407c9170d92ed2b8a966,2,28.4,14.2,15.6,12.9
18f6d43ce45c41b398606753c3412f60,12,362.8,30.2,41.1,15.6
18f86ba6bba845f9bd35931e12122a16,4,96.9,24.2,31.5,19.5
18f94408dda0458ea33edaba677981ee,7,162.6,23.2,30.8,17.9
18f9f62683bf41278dca98799df7e581,10,97.9,9.8,18.6,4.7
18fa7725c20248e7a2131d197522a0de,10,200.9,20.1,37.7,11.3
18fc7f5237ff466ebfe2aeb5bfebf1b4,19,234.3,12.3,22.6,7.5
18fee09ab17e4b559149279ac12f2491,13,184.0,14.2,21.1,4.4
19066baab0914321ac859af0eb741c8d,1,4.3,4.3,4.3,4.3
190fcd45fd074de8b41531fc6ffa6f42,12,27.4,2.3,8.4,0.1
19123568af6b42d4a99e5be64b2d7bfb,1,0.9,0.9,0.9,0.9
1912954c9e4e455a832078c4452004ba,4,10.1,2.5,4.8,0.1
192099bfe35c4712bf91333009d9d108,15,52.7,3.5,7.6,1.3
19210a70016c4ea98606657cd0c55d8b,11,46.0,4.2,8.2,0.6
1922e62c02ec4664979eaeb8653d6fc5,4,61.6,15.4,19.6,7.4
1929135b8300410d879b00b07ffe2012,3,56.6,18.9,25.8,14.0
192e253ecece40778a40ddc4aec12b1c,2,61.6,30.8,38.3,23.3
1936f739ed654bc1b45eb2cd795fd82d,7,159.4,22.8,32.4,11.2
193c5e1694774171aed21630226e1147,8,16.9,2.1,4.9,0.2
193fb0f3de9144b6b195d7164de6325a,14,51.0,3.6,12.9,0.3
193ffaca5cd745f284f6c51df0f9412e,8,190.6,23.8,30.8,15.1
1943d34100274155a01626b5940fbf38,5,129.6,25.9,36.7,20.9
19446b361caa43de84c2aed517457a47,5,164.1,32.8,38.6,21.3
1945d447057244ac986fa6d07c278304,5,84.1,16.8,27.3,11.3
1948b3c194c542d0a2a084a558f31834,12,147.9,12.3,21.6,4.0
194c17ebab614744a501d5ef67c3b010,5,141.6,28.3,36.3,19.2
194db18d77dd4fbda2ab91114be082a7,8,183.2,22.9,31.6,12.8
195e944f93a345639e7ad4ffe9ad8a1c,4,16.1,4.0,7.1,0.6
19626bf0c0ab416492d1ac3af4d7e06a,23,233.0,10.1,20.3,2.5
196651959ba44f8d98d7730dfa820beb,9,212.0,23.6,29.8,15.4
1966fa40d2f84620b2b1b9b64f8e0209,4,114.1,28.5,36.1,24.4
196707e58dd34889905f2c4c3089ed5a,25,110.8,4.4,8.6,0.6
196cdd07f88b486a81cd5aaaea6d022d,2,29.9,15.0,15.6,14.3
1971866be459439aa62669bd4d56f394,2,12.3,6.2,9.4,2.9
197888a844c545b6af91b740b8d65dd2,6,105.2,17.5,22.6,6.5
197a4afbf77245cfa84c0a4659f47c48,11,299.9,27.3,35.5,19.1
197d46b7352e44868664494da872267d,11,29.7,2.7,6.8,0.3
197de214500b4cd5ad8b4a01b2a53cf4,10,23.1,2.3,5.0,0.8
1981c9ebfc3c4e1fa532035806a8c60e,13,33.9,2.6,6.2,0.5
1985ab106b354a9792bfa699ab62955f,7,21.6,3.1,5.4,0.7
198c5f49fe6e40828b4d6c5bbcc17110,16,63.9,4.0,14.0,0.2
198ef6216d2a4db2b1661c351d91cbc1,4,8.0,2.0,2.4,1.3
19922e284d024fd2961bc2d2e7172ab5,8,24.4,3.1,11.2,0.3
1997b4c538804d42bac6d58c32ec26b4,10,176.4,17.6,33.1,11.3
199a0cb9068941d5a520b891e0d1e9ae,11,237.3,21.6,30.8,12.7
199eef49d00f45ba9b9d76007a05c069,13,231.4,17.8,27.8,11.2
19a08da2770940e0bfe301c1ef062b57,13,38.6,3.0,7.3,0.7
19afb26b9a10447a8a2f86fa9f65c75d,11,734.9,66.8,552.0,12.8
19b675ce8cea454d8b849fbff3c0ff75,16,308.9,19.3,29.9,11.6
19bb40e11c9e42079bce038db361cf2b,11,21.1,1.9,4.3,0.2
19bd6684c9ff4f9492bee610f6acb511,6,67.0,11.2,14.3,7.9
19c41c1e8dc749c0922d4bc1756b24df,7,30.6,4.4,11.5,0.8
19ca1205d83f46e0bd2a44d5e3813e02,3,76.0,25.3,29.2,19.3
19d4aa13259544d89c5bb381252c2f27,21,61.1,2.9,11.2,0.5
19d4ada4982f455eae1915f01e7b0577,15,44.8,3.0,5.9,0.2
19da4a0ddf6541b1b293f12487e0baff,6,109.4,18.2,24.0,11.1
19e1a88e7e3b4e3d84f9a43e706822fc,9,202.5,22.5,35.4,13.5
19e23fd8962b4b04934e410e8e134833,19,250.2,13.2,28.1,7.3
19e3065907254d26a27dffe11d0adeaf,5,15.3,3.1,5.3,0.2
19e780c4144945b4915b3c1fc59947cc,6,118.9,19.8,29.7,10.5
19eff2554d094649a115ea5320dd9e8a,3,81.9,27.3,29.9,22.5
19f07806b6844a41824e3fa9bf240189,4,99.6,24.9,34.2,18.9
19f2291e32b04fc78acbfc1c3b8a39d2,3,65.0,21.7,23.7,20.4
19fc24db285b41b8b91546f8ba7a1557,15,35.0,2.3,9.9,0.1
1a15ca5f9e854874b2535c287e3ebc13,12,171.8,14.3,36.0,6.6
1a15d81c06e74971aad99a8048b874e7,2,19.2,9.6,12.0,7.2
1a17eef552164fa79276342fc46c9364,11,27.5,2.5,8.9,0.2
1a1b7a0a9c6a400f837c4c06a41bf2e5,9,18.0,2.0,4.3,0.3
1a22d7cf63ae41dcb521c1b6da28adfc,12,40.2,3.3,7.5,0.6
1a297cc7262d42b59fb3e34fe0166702,19,70.6,3.7,8.8,0.1
1a2c6fd57fad4250b35c1b0903ed34ea,25,174.1,7.0,81.8,0.5
1a2dafb01354452292804547c74f2330,14,40.0,2.9,7.5,0.5
1a2e8a10d5704ce899abf3d840c39d91,5,13.7,2.7,4.7,0.8
1a3180ae6909486f9c260dcd30d6e795,6,96.7,16.1,20.3,10.0
1a34d70b3d4e4d948f60d5ffc3ec5b43,8,141.8,17.7,30.1,8.9
1a353048b0884fc5a0afa27677ef1e80,7,40.9,5.8,14.9,1.4
1a364e463cdf43499d94281477a4cf0e,11,41.2,3.7,8.3,0.1
1a39a01830e44e4aaa9aa037c23b4bcc,14,68.7,4.9,14.5,0.3
1a3ce9685b6c46038d190352c6031516,6,58.4,9.7,17.0,4.2
1a3e35ba8cd34e9286af057604fd410a,11,293.6,26.7,41.8,12.3
1a43f12c497f4ea0aa3897252b84d3dd,4,13.2,3.3,5.6,0.4
1a44317508de4e529c5f5e65b583a971,21,56.0,2.7,8.6,0.1
1a48bd756120466b8798e92872118932,5,107.9,21.6,24.8,18.1
1a49aea4859d48feb21e10cf4ed241cd,8,325.3,40.7,267.7,3.6
1a4ccb4a49884ce5bb5006b416842d1d,3,76.6,25.5,31.6,18.8
1a4ccc5cba79437caf2a42d7ae64e16d,5,68.6,13.7,20.4,7.5
1a4dd2d3c7a54ad68bb0e067220ef4b9,5,7.1,1.4,3.7,0.1
1a55c37ef53944cda20b4f98f11ef0d8,19,286.3,15.1,25.7,5.7
1a56f12f57914c99a5df8e7567e552ef,10,14.1,1.4,4.6,0.2
1a580590aced42e1a80647a28d025826,9,270.6,30.1,39.2,16.7
1a5e5fbad60f4435909b3fe0c3936082,4,91.3,22.8,35.8,11.2
1a6441a8ccd74a81a388841d357b8c0d,3,47.9,16.0,25.2,7.2
1a70d2330cbe4f6cb1eb1a8cc6e8b214,21,71.5,3.4,13.4,0.3
1a749877a4ff40aabf1a4554647a3b1b,1,2.2,2.2,2.2,2.2
1a79f623402a4e53908e254531e04f26,21,331.7,15.8,29.5,4.3
1a7fdb93120148cf97b649418c4093a6,6,37.0,6.2,11.4,1.8
1a7fdc0727d644bfbd8f1283fdd73e64,16,47.4,3.0,9.4,0.5
1a8037f8a94a4b889fa53ee83e753477,5,15.6,3.1,6.4,1.4
1a80ad14c7f7425ab5445f68c7c297e6,8,169.6,21.2,29.4,12.2
1a81867c3c594ebda22b1ddfd5168a96,10,122.8,12.3,16.8,8.5
1a85ed00b630425aba646b057c6b0f18,11,33.2,3.0,7.6,0.8
1a8e25a2abe04bc4aa13f91b45c369db,11,292.5,26.6,46.1,12.3
1a907d3e0ceb4edaa490f896d14f25d6,3,85.9,28.6,41.8,20.1
1a9cc4b4f763429b9cb006bd78cd7a7b,15,34.5,2.3,8.0,0.3
1aa1f1278bdb4ed0abb9d0fb04ead90c,13,170.2,13.1,24.7,5.5
1aa26e8aea6440de9acb1edd6085ce64,4,12.9,3.2,5.5,0.5
1aaaa029f2ca474ab241731095baf6fd,5,127.7,25.5,33.8,19.0
1aaf0bb7f4f34c828a75c62caf4140ce,17,62.8,3.7,9.1,0.2
1ab040cd863d4f5284899e8e3a29fea9,14,176.6,12.6,22.5,6.6
1ab5e1d8f3fa4588af94253e2a09520f,2,37.9,18.9,22.2,15.7
1abb54815cc3448fb16d28f60abe955f,4,4.7,1.2,2.3,0.2
1abeb816d9fa49b4b5b5ae51bc3d24c3,11,202.8,18.4,26.9,11.8
1abf52a6ee1f44dd90ef5308bc8aa959,7,18.1,2.6,5.3,0.8
1ac0142abefa459aa275aeb9410b6109,13,114.5,8.8,16.6,3.6
1ac81209aaeb494bb9f78b29cdad85a7,2,5.0,2.5,2.9,2.2
1ac83a504e56462f9b574e9b845a32e0,14,41.2,2.9,7.1,0.1
