person,cnt_tran,sum_am_tran,mean_am_tran,median_am_tran,min_am_tran,max_am_tran,small_tran_count,big_tran_count,range_amount_tran,mean_t_tran,median_t_tran,min_t_tran,max_t_tran,range_t_tran,freq_tran,recency_tran,max_to_sum_am_tran,median_to_mean_am_tran,weekly_tran_mean,weekly_tran_min,weekly_tran_max
1b3fcb16f7fe41e5806bd22d5eb494f2,6,12.73,2.12,1.9,0.59,3.71,2,2,3.12,397.0,420.0,102,612,510,1.18,713.14,0.2914375490966221,0.8962264150943395,1.5,1,2
1b414e7bd29e48e28eeb12d681a0cad4,2,65.22,32.61,32.61,31.25,33.97,1,1,2.72,480.0,480.0,474,486,12,16.67,713.32,0.520852499233364,1.0,2.0,2,2
1b45f1b2f293458e91782ed6bc41ed76,3,19.47,6.49,6.1,3.69,9.68,1,1,5.99,398.0,342.0,198,654,456,0.66,713.08,0.4971751412429379,0.9399075500770415,1.0,1,1
1b47b94d748f4d389575d84e80a611e3,8,190.0,23.75,24.28,11.62,30.8,2,2,19.18,537.75,540.0,360,654,294,2.72,713.08,0.16210526315789475,1.0223157894736843,4.0,2,6
1b4bf9e26285487f9db6dd6ea0f233d6,13,34.45,2.65,2.14,0.05,9.06,3,3,9.01,371.54,378.0,72,702,630,2.06,713.02,0.2629898403483309,0.8075471698113208,2.6,1,4
1b4df4b48bf64727a4c445909aea1251,1,19.88,19.88,19.88,19.88,19.88,0,0,0.0,414.0,414.0,414,414,0,1.0,713.42,1.0,1.0,1.0,1,1
1b52491afe674078990ce237da344fb2,8,138.66,17.33,17.38,13.1,23.49,2,2,10.39,413.25,459.0,72,666,594,1.35,713.07,0.16940718303764604,1.0028851702250434,2.6666666666666665,2,3
1b536edccc10480a838c5098ce4ca695,11,93.99,8.54,6.31,3.71,16.78,3,3,13.07,331.09,420.0,36,576,540,2.04,713.19,0.17852963081178852,0.7388758782201406,2.75,2,4
1b59e70b05e54356af6832ac10eba27e,5,24.99,5.0,3.37,0.65,13.27,1,1,12.62,429.6,450.0,126,678,552,0.91,713.05,0.5310124049619848,0.674,1.6666666666666667,1,3
1b5ad32f9861469c923ec8f065cdd9d3,9,199.08,22.12,23.75,12.81,29.98,2,2,17.17,429.33,408.0,60,714,654,1.38,713.0,0.15059272654209363,1.0736889692585894,2.25,2,3
1b5ba45f9979429b8eb0454c46724a75,13,26.77,2.06,1.9,0.05,7.86,3,3,7.81,279.69,186.0,18,648,630,2.06,713.09,0.29361225252147927,0.9223300970873786,3.25,1,5
1b60c7f201324499ae707537200b5934,8,224.37,28.05,25.8,23.79,43.58,2,2,19.79,393.0,402.0,72,642,570,1.4,713.1,0.19423274056246378,0.9197860962566845,2.0,1,3
1b667a302203459bb846c430ce1b1bba,8,19.72,2.46,2.72,0.53,4.08,2,2,3.55,330.0,369.0,108,546,438,1.83,713.24,0.20689655172413796,1.1056910569105691,2.0,1,3
1b71097607df424785b1c65f89c60aba,5,13.68,2.74,1.86,0.36,6.17,1,1,5.81,350.4,252.0,6,648,642,0.78,713.09,0.4510233918128655,0.6788321167883211,1.6666666666666667,1,2
1b710ab9262c480380b05b9e3578f618,6,20.28,3.38,2.82,1.52,8.13,2,2,6.61,174.0,189.0,0,336,336,1.79,713.53,0.40088757396449703,0.8343195266272189,2.0,1,3
1b729c9d38354eb98fe9eff5458d9abd,2,6.59,3.3,3.3,2.92,3.67,1,1,0.75,666.0,666.0,660,672,12,16.67,713.06,0.5569044006069803,1.0,2.0,2,2
1b72ba4f73a54e6382f1a5eab5342bdc,4,14.95,3.74,4.04,0.33,6.53,1,1,6.2,442.5,486.0,108,690,582,0.69,713.03,0.43678929765886293,1.0802139037433154,1.0,1,1
1b7a81560a7c489fb80865bcc4e10ddd,9,30.68,3.41,2.2,0.7,7.27,2,2,6.57,438.67,366.0,204,654,450,2.0,713.08,0.23696219035202085,0.6451612903225806,3.0,2,4
1b7b9be435284b25a2fccd34981aef47,8,206.07,25.76,25.9,18.49,33.87,2,2,15.38,363.75,399.0,60,624,564,1.42,713.13,0.16436162469063909,1.0054347826086956,2.0,1,4
1b8c2bb8e244461c9266ad07fcb78d83,14,39.45,2.82,2.1,0.28,7.05,4,4,6.77,342.0,324.0,66,708,642,2.18,713.01,0.17870722433460073,0.7446808510638299,2.8,1,5
1b8f65e946354bf481d92ea58caa729e,7,14.73,2.1,2.13,0.37,4.06,2,2,3.69,300.0,282.0,36,552,516,1.36,713.23,0.27562797012898843,1.0142857142857142,2.3333333333333335,1,3
1b978feee51d4afe83ecde1ae78907cc,1,25.12,25.12,25.12,25.12,25.12,0,0,0.0,528.0,528.0,528,528,0,1.0,713.26,1.0,1.0,1.0,1,1
1ba42813a57b42acbb3f64ae93f9b4d8,10,31.25,3.12,2.56,0.92,7.52,3,3,6.6,393.6,378.0,162,630,468,2.14,713.12,0.24064,0.8205128205128205,2.5,1,3
1ba58dab3cae4787ad26d8d77ab7380f,11,159.73,14.52,13.61,7.38,20.77,3,3,13.39,417.27,582.0,0,702,702,1.57,713.02,0.130031928879985,0.9373278236914601,2.2,1,5
1bb6878ed4ed4e5e804829102ad73113,4,23.24,5.81,5.92,1.97,9.43,1,1,7.46,423.0,411.0,318,552,234,1.71,713.23,0.4057659208261618,1.0189328743545611,1.3333333333333333,1,2
1bc293f211a84d2c970e085e551a1c7a,5,26.32,5.26,4.65,2.65,8.97,1,1,6.32,292.8,276.0,0,714,714,0.7,713.0,0.34080547112462006,0.8840304182509506,1.6666666666666667,1,3
1bc6fd5df70a489e9cc4641f3dab8688,1,11.99,11.99,11.99,11.99,11.99,0,0,0.0,486.0,486.0,486,486,0,1.0,713.32,1.0,1.0,1.0,1,1
1bc9c50db8e849e78f6491bda9e9f7cb,7,116.58,16.65,16.37,6.25,26.01,2,2,19.76,442.29,408.0,246,624,378,1.85,713.13,0.22310859495625324,0.9831831831831833,2.3333333333333335,1,3
1bca62faa50442dea56311a4988dd5c7,7,96.13,13.73,12.25,6.07,24.14,2,2,18.07,311.14,234.0,30,654,624,1.12,713.08,0.25111827733277853,0.8922068463219228,1.75,1,3
1bcb6dc1180845efb56cd0c57d34b12f,17,52.95,3.11,1.68,0.16,13.69,4,4,13.53,387.18,390.0,204,690,486,3.5,713.03,0.25854579792256843,0.5401929260450161,4.25,1,7
1bd0ff7244cb49cc94a6cb99ed822432,3,7.15,2.38,1.92,1.71,3.52,1,1,1.81,536.0,588.0,420,600,180,1.67,713.16,0.4923076923076923,0.8067226890756303,1.5,1,2
1bd39a23d8434c07b9da5664191d017d,12,146.1,12.18,9.93,5.9,24.6,3,3,18.7,328.5,312.0,78,612,534,2.25,713.14,0.16837782340862426,0.8152709359605911,3.0,2,4
1bd41beee6624c11a3c8948ab7df415e,10,267.97,26.8,26.2,18.24,38.83,3,3,20.59,301.2,282.0,0,690,690,1.45,713.03,0.14490428032988764,0.9776119402985074,1.6666666666666667,1,3
1bd4211f13814808b1eb71c087e9b391,15,239.67,15.98,16.44,6.84,24.91,4,4,18.07,421.2,486.0,42,696,654,2.29,713.03,0.10393457670964243,1.0287859824780976,3.0,1,5
1bdb72b74a1c45dfaa55fde628c23580,12,38.2,3.18,2.7,0.29,11.33,3,3,11.04,338.5,393.0,12,624,612,1.96,713.13,0.2965968586387434,0.8490566037735849,3.0,1,7
1bdbca24f6f04fd58ae5343f0691a129,1,1.66,1.66,1.66,1.66,1.66,0,0,0.0,336.0,336.0,336,336,0,1.0,713.53,1.0,1.0,1.0,1,1
1bde4b674a1a442cbe6af847c9d6f2cc,14,322.53,23.04,25.1,7.13,30.08,4,4,22.95,408.0,477.0,18,648,630,2.22,713.09,0.09326264223483087,1.0894097222222223,4.666666666666667,4,5
1be96fc7edd14e428addbbdc7eccdd27,15,43.2,2.88,2.51,0.15,6.58,4,4,6.43,349.6,336.0,0,708,708,2.12,713.01,0.15231481481481482,0.8715277777777778,3.0,1,7
1bead1cdfe3c4be1a0840deceb396be6,7,24.88,3.55,1.6,0.38,10.65,2,2,10.27,396.0,330.0,186,630,444,1.58,713.12,0.42805466237942125,0.45070422535211274,3.5,3,4
1bebaaa3918947ce8ce8b204b48a22b1,15,384.5,25.63,25.12,14.32,34.13,4,4,19.81,266.8,198.0,48,528,480,3.12,713.26,0.08876462938881666,0.980101443620757,3.75,1,7
1bf7115943f34e228d47a9e5a707cda7,15,55.54,3.7,3.37,1.26,7.33,4,4,6.07,338.8,240.0,114,612,498,3.01,713.14,0.13197695354699315,0.9108108108108108,3.75,3,4
1bf9370f3a6447fe9bd8f17320daa385,4,83.77,20.94,19.84,11.54,32.56,1,1,21.02,385.5,453.0,108,528,420,0.95,713.26,0.3886832995105647,0.9474689589302769,1.3333333333333333,1,2
1bfcd756898445fbb1cf02cbe082b89e,23,169.94,7.39,6.39,1.58,16.42,6,6,14.84,377.22,408.0,30,654,624,3.69,713.08,0.09662233729551607,0.86468200270636,5.75,4,9
1bfed1986f2e4551962088417ac886d5,6,20.91,3.48,2.85,0.37,9.8,2,2,9.43,406.0,444.0,150,636,486,1.23,713.11,0.468675274988044,0.8189655172413793,1.5,1,2
1c02de7f5703489293709fc1a9708197,3,43.78,14.59,14.01,10.81,18.96,1,1,8.15,470.0,516.0,234,660,426,0.7,713.08,0.433074463225217,0.9602467443454421,1.5,1,2
1c0392ee64b3495abdebc3d6002f027c,13,98.63,7.59,7.39,4.27,16.14,3,3,11.87,370.15,336.0,54,690,636,2.04,713.03,0.16364189394707493,0.9736495388669302,2.6,1,5
1c04235d9afb4f098436aa8d8cb2589a,6,30.83,5.14,4.42,1.47,10.97,2,2,9.5,312.0,309.0,18,714,696,0.86,713.0,0.35582225105416804,0.8599221789883269,1.5,1,3
1c0447a9d17f4d338711cbb6c475f2e1,6,157.59,26.26,25.46,18.05,33.63,2,2,15.58,411.0,453.0,114,690,576,1.04,713.03,0.2134018656006092,0.9695354150799695,1.2,1,2
1c05e4a68fc04d3da27454cb7eaa6144,9,1099.28,122.14,27.49,17.09,901.37,2,2,884.28,435.33,486.0,90,588,498,1.81,713.18,0.8199639764209301,0.22506959227116421,2.25,1,4
1c0e43ccf8a749c4b0d7737afac2072a,5,133.38,26.68,27.37,17.74,39.11,1,1,21.37,588.0,558.0,516,696,180,2.78,713.03,0.2932223721697406,1.0258620689655173,2.5,1,4
1c14ac6976fc4f39aacd34c1899e8ead,15,35.65,2.38,2.2,0.08,7.13,4,4,7.05,455.6,528.0,0,684,684,2.19,713.04,0.2,0.9243697478991598,2.5,1,7
1c1a3243eaed47058cc3167b282fd83a,11,254.55,23.14,20.69,16.93,34.01,3,3,17.08,269.45,204.0,12,612,600,1.83,713.14,0.13360832842270673,0.894122731201383,2.75,1,5
1c1d9326ccde4c2e9834f8adc187096e,9,233.87,25.99,26.75,15.28,48.77,2,2,33.49,460.67,462.0,210,612,402,2.24,713.14,0.20853465600547313,1.0292420161600617,3.0,1,4
1c284a07aef445cba96d097daae3ec75,12,234.01,19.5,18.88,12.28,27.69,3,3,15.41,438.0,453.0,42,702,660,1.82,713.02,0.11832827656937739,0.9682051282051282,2.4,1,6
1c28b1041b4a4b06bfb1d2bfd4ef075b,5,2.71,0.54,0.28,0.22,1.47,1,1,1.25,405.6,462.0,240,594,354,1.41,713.17,0.5424354243542435,0.5185185185185185,1.6666666666666667,1,2
1c2fbdb4370440b8bafc1a921285af06,5,97.83,19.57,17.64,12.3,26.96,1,1,14.66,301.2,330.0,84,540,456,1.1,713.24,0.2755800879075948,0.9013796627491057,1.25,1,2
1c35792f115f4d06b138a63edf84ee4d,14,248.26,17.73,17.72,11.06,24.92,4,4,13.86,396.86,438.0,48,702,654,2.14,713.02,0.10037863530169984,0.9994359842075577,2.8,1,5
1c3df5c135b541eb8f5ac99266e78b47,12,29.82,2.48,2.34,0.59,5.84,3,3,5.25,382.0,402.0,0,702,702,1.71,713.02,0.19584171696847752,0.9435483870967741,2.0,1,3
1c453786fd524b2e84a2ced9beac6c4a,6,9.71,1.62,1.1,0.05,4.48,2,2,4.43,312.0,309.0,150,438,288,2.08,713.39,0.46138002059732236,0.6790123456790124,2.0,1,3
1c4760d0d9ed47898c460370387c8918,10,255.16,25.52,26.06,14.9,37.78,3,3,22.88,437.4,432.0,162,672,510,1.96,713.06,0.1480639598683179,1.0211598746081505,2.5,1,4
1c48906ea3674e5ea5d4392e556c250c,6,169.64,28.27,30.36,14.33,35.4,2,2,21.07,426.0,396.0,324,540,216,2.78,713.24,0.20867719877387408,1.0739299610894941,2.0,1,3
1c518fa4dd634c508d76786db0533600,3,106.05,35.35,36.45,29.5,40.1,1,1,10.6,394.0,408.0,348,426,78,3.85,713.4,0.37812352663837817,1.031117397454031,3.0,3,3
1c52cb8ec73a4b76bf01bfcf0823aee0,5,79.39,15.88,15.76,11.3,22.07,1,1,10.77,308.4,174.0,108,636,528,0.95,713.11,0.2779947096611664,0.9924433249370277,1.25,1,2
1c57a581a7a24d39a617122b5cb35747,3,23.13,7.71,7.31,3.92,11.9,1,1,7.98,504.0,498.0,438,576,138,2.17,713.19,0.5144833549502811,0.9481193255512321,1.5,1,2
1c587de019994f93a242c6864fd7bc55,3,80.03,26.68,26.69,15.15,38.19,1,1,23.04,234.0,264.0,36,402,366,0.82,713.44,0.4771960514806947,1.0003748125937033,1.0,1,1
1c5bff3f58604e84a6473111e3073292,13,608.44,46.8,19.89,7.92,363.16,3,3,355.24,470.77,546.0,216,618,402,3.23,713.13,0.596870685687989,0.42500000000000004,4.333333333333333,3,7
1c5fc9dd3e144e5e9dab86d0c12b3225,3,63.66,21.22,20.66,17.23,25.77,1,1,8.54,378.0,450.0,108,576,468,0.64,713.19,0.4048067860508954,0.9736098020735157,1.0,1,1
1c6374cf326748ba9f05dcdb0bd4381b,7,23.72,3.39,2.62,0.45,8.1,2,2,7.65,389.14,414.0,36,696,660,1.06,713.03,0.3414839797639123,0.7728613569321534,1.75,1,2
1c686db7faf7458d918652c13d38d09f,18,230.54,12.81,13.26,2.51,20.44,5,5,17.93,339.67,357.0,66,558,492,3.66,713.22,0.0886614036609699,1.035128805620609,4.5,3,7
1c6d78d003044f79b8fe208e971f22ce,12,170.89,14.24,15.62,1.6,22.64,3,3,21.04,356.0,387.0,12,702,690,1.74,713.02,0.1324828837263737,1.0969101123595504,2.4,1,4
1c71315203b746b786c43ce12d7e97fe,12,287.8,23.98,23.36,17.11,34.64,3,3,17.53,412.5,417.0,48,714,666,1.8,713.0,0.12036136205698401,0.9741451209341118,2.4,1,6
1c780ef3de0d4397ae1d854771813a66,17,62.78,3.69,2.74,0.59,10.68,4,4,10.09,494.12,504.0,78,702,624,2.72,713.02,0.17011787193373684,0.7425474254742548,3.4,1,7
1c786950082a4e3c9a8c87b14fac0f0c,6,45.63,7.6,5.69,1.8,16.28,2,2,14.48,480.0,582.0,78,708,630,0.95,713.01,0.35678281832127984,0.7486842105263158,1.5,1,3
1c78834522f9410087e559648e9d9e50,3,3.32,1.11,0.88,0.54,1.9,1,1,1.36,348.0,330.0,216,498,282,1.06,713.3,0.572289156626506,0.7927927927927927,1.5,1,2
1c79e428cf124617aad6f62c6cf496ba,21,89.84,4.28,3.72,0.59,14.9,5,5,14.31,375.43,420.0,60,678,618,3.4,713.05,0.16585040071237755,0.8691588785046729,4.2,1,7
1c82551d7efb49e78be619e175979085,5,80.3,16.06,15.8,12.7,18.45,1,1,5.75,368.4,342.0,228,582,354,1.41,713.18,0.22976338729763388,0.9838107098381073,1.6666666666666667,1,2
1c8824395cc444fc99c6a2fbf295786c,8,43.01,5.38,5.76,1.47,9.5,2,2,8.03,243.0,156.0,36,552,516,1.55,713.23,0.22087886538014417,1.070631970260223,2.0,1,4
1c8b3756397541c7b4dade350741a9ed,2,9.87,4.94,4.94,3.04,6.83,1,1,3.79,243.0,243.0,174,312,138,1.45,713.56,0.6919959473150963,1.0,2.0,2,2
1c8cf4af93464dcaa971cfcffc2cc1e5,8,217.56,27.2,24.08,21.3,39.84,2,2,18.54,364.5,381.0,6,714,708,1.13,713.0,0.1831218974076117,0.8852941176470588,2.0,1,3
1c90aacc726a4c6b8f8481465af0108e,9,22.07,2.45,1.57,0.12,5.47,2,2,5.35,365.33,474.0,30,600,570,1.58,713.16,0.2478477571363842,0.6408163265306123,3.0,3,3
1c915596914b4931b6dd2386601ae325,6,41.85,6.98,6.47,3.45,11.99,2,2,8.54,442.0,429.0,258,684,426,1.41,713.04,0.2864994026284349,0.9269340974212034,1.5,1,2
1c9477cf75a24b52af9918938d19d93c,5,14.92,2.98,3.54,0.49,5.82,1,1,5.33,538.8,492.0,450,708,258,1.94,713.01,0.39008042895442363,1.1879194630872483,1.6666666666666667,1,3
1c963da68f7c42ab92d35c1f04e03181,7,154.47,22.07,23.23,12.48,31.95,2,2,19.47,414.86,432.0,180,552,372,1.88,713.23,0.2068362788891047,1.052560036248301,2.3333333333333335,1,5
1c9b9ecc88ba4983b6ecec2fa2636d49,2,39.72,19.86,19.86,17.32,22.4,1,1,5.08,534.0,534.0,354,714,360,0.56,713.0,0.5639476334340382,1.0,1.0,1,1
1cb38fd0d87f416ebb598072f22a7c66,22,64.34,2.92,2.22,0.17,9.43,6,6,9.26,358.91,390.0,0,702,702,3.13,713.02,0.1465651227852036,0.7602739726027398,3.6666666666666665,1,9
1cb3a1e696f3495795deb0a17c07d869,8,225.21,28.15,28.06,16.01,40.23,2,2,24.22,453.75,504.0,168,702,534,1.5,713.02,0.17863327560943118,0.9968028419182948,1.6,1,2
1cb7a63568154dbf9ef628c3aafad253,4,93.72,23.43,20.08,9.29,44.26,1,1,34.97,352.5,327.0,240,516,276,1.45,713.28,0.4722577891591976,0.8570209133589415,1.3333333333333333,1,2
1cb9e98e7a29426eb30becdf850727d0,10,232.09,23.21,24.91,10.54,29.5,3,3,18.96,438.6,483.0,48,714,666,1.5,713.0,0.12710586410444225,1.0732442912537699,2.5,1,4
1cbc184a0c1e4bb2b42ef19f6bd0d031,9,210.74,23.42,24.82,13.35,31.02,2,2,17.67,503.33,570.0,120,684,564,1.6,713.04,0.14719559646958336,1.0597779675491033,1.8,1,5
1cbfd373096845c4bb59819f39546dbb,5,25.68,5.14,2.91,0.84,11.74,1,1,10.9,385.2,444.0,84,630,546,0.92,713.12,0.45716510903426794,0.5661478599221791,1.25,1,2
1cc5af27bd1f4f40943e3894e486f1ee,12,238.29,19.86,19.22,13.73,28.52,3,3,14.79,468.5,507.0,90,696,606,1.98,713.03,0.11968609677283983,0.9677744209466264,2.4,1,5
1cc6f40d610e4b66a697f932b0993c1e,9,230.1,25.57,22.37,17.81,42.77,2,2,24.96,418.67,426.0,222,630,408,2.21,713.12,0.1858757062146893,0.8748533437622213,3.0,3,3
1ccdd48ea41247248269cb0c5805ca12,6,174.91,29.15,32.55,14.23,41.94,2,2,27.71,528.0,513.0,396,696,300,2.0,713.03,0.23978045852152535,1.1166380789022299,2.0,1,3
1cd71346353146b4b3516f5fa7516558,18,46.75,2.6,2.47,0.33,5.52,5,5,5.19,326.0,411.0,30,648,618,2.91,713.09,0.11807486631016041,0.9500000000000001,6.0,4,8
1cdca1852f1541419ba03f60a140a3ca,12,172.78,14.4,13.82,5.65,23.59,3,3,17.94,269.0,288.0,12,624,612,1.96,713.13,0.1365320060192152,0.9597222222222223,3.0,1,4
1ce8e5faa25f4daabdf8c43c1168cb17,14,100.68,7.19,5.86,3.38,14.88,4,4,11.5,292.29,243.0,24,606,582,2.41,713.15,0.14779499404052443,0.8150208623087621,3.5,2,5
1cea9d080f954162be68dad85af77fb6,17,31.97,1.88,1.23,0.26,6.25,4,4,5.99,403.06,408.0,6,678,672,2.53,713.05,0.1954957772912105,0.6542553191489362,3.4,1,6
1cef17e117c642948c32374abe506067,6,131.18,21.86,24.38,10.61,29.05,2,2,18.44,468.0,501.0,174,648,474,1.27,713.09,0.2214514407684098,1.1152790484903934,2.0,1,3
1cf1fe1505544d9a9b81ca6fa287101a,3,87.21,29.07,30.88,21.9,34.43,1,1,12.53,312.0,348.0,150,438,288,1.04,713.39,0.3947941749799335,1.0622635018919848,1.5,1,2
1cf24c771801476294824c4387196508,14,29.67,2.12,1.41,0.56,4.85,4,4,4.29,378.43,375.0,102,696,594,2.36,713.03,0.1634647792382878,0.6650943396226414,2.8,1,5
1cf4f9506adb416c8d5baf81349fe4bc,11,261.48,23.77,25.33,14.94,36.58,3,3,21.64,333.27,252.0,18,708,690,1.59,713.01,0.1398959767477436,1.065628944047118,2.75,1,4
1cf78b092c964dbbaf4fc82cbaed6c54,18,153.65,8.54,8.04,2.72,18.78,5,5,16.06,428.0,462.0,30,690,660,2.73,713.03,0.12222583794337781,0.9414519906323185,3.6,2,5
1cfcd68cdb744c0eaae1b4147bcd425c,4,16.98,4.24,3.24,1.44,9.07,1,1,7.63,315.0,249.0,156,606,450,0.89,713.15,0.5341578327444052,0.7641509433962265,1.3333333333333333,1,2
1d02e70963a6471c9fe05962b0766d32,6,11.96,1.99,0.77,0.27,4.93,2,2,4.66,548.0,558.0,444,636,192,3.12,713.11,0.4122073578595317,0.3869346733668342,3.0,2,4
1d153ab70650433091710e2fb3146409,2,9.62,4.81,4.81,0.82,8.8,1,1,7.98,549.0,549.0,456,642,186,1.08,713.1,0.9147609147609149,1.0,1.0,1,1
1d1798e8389c4012aaaa7cbebd529bc4,6,161.05,26.84,25.35,16.4,39.64,2,2,23.24,379.0,354.0,204,546,342,1.75,713.24,0.24613474076373795,0.9444858420268257,2.0,1,3
1d19314760704243bdcf289e962df5a9,5,61.06,12.21,10.64,10.06,18.29,1,1,8.23,412.8,444.0,42,690,648,0.77,713.03,0.2995414346544382,0.8714168714168714,1.25,1,2
1d1e648b281840e18d98a54ee56f28bf,3,19.96,6.65,5.42,4.4,10.14,1,1,5.74,574.0,552.0,540,630,90,3.33,713.12,0.5080160320641283,0.8150375939849623,3.0,3,3
1d2018a7775c4c73b084e9c701560092,3,68.66,22.89,20.61,19.43,28.62,1,1,9.19,588.0,654.0,414,696,282,1.06,713.03,0.4168365860763181,0.9003931847968545,1.0,1,1
1d24185e453d4aa0af79d730aca24a59,2,8.88,4.44,4.44,4.15,4.73,1,1,0.58,390.0,390.0,300,480,180,1.11,713.33,0.5326576576576577,1.0,1.0,1,1
1d24926e53f343b5a1f5581480c66a8d,11,43.5,3.95,3.43,0.21,11.88,3,3,11.67,386.73,420.0,60,606,546,2.01,713.15,0.2731034482758621,0.8683544303797468,2.75,1,6
1d25a96a0ba44f4eb28f587adf3ba9dd,6,16.04,2.67,2.5,0.37,5.27,2,2,4.9,425.0,471.0,78,654,576,1.04,713.08,0.32855361596009974,0.9363295880149813,1.5,1,3
1d26d16100774ea88008e8c26eb655cf,22,103.46,4.7,3.62,0.21,13.63,6,6,13.42,392.45,390.0,18,678,660,3.33,713.05,0.13174173593659386,0.7702127659574468,4.4,1,7
1d291157df5847e78dbae8d1003e37ca,6,17.66,2.94,2.61,0.43,8.0,2,2,7.57,475.0,501.0,354,612,258,2.33,713.14,0.45300113250283125,0.8877551020408163,3.0,3,3
1d2bac27fdf84d6aac5f19d3f8f6d3a0,11,41.63,3.78,2.58,0.53,10.08,3,3,9.55,314.73,276.0,42,708,666,1.65,713.01,0.2421330771078549,0.6825396825396826,2.2,1,4
1d324572a0874ef480cc121408eb72d0,8,952.02,119.0,23.42,11.53,803.28,2,2,791.75,487.5,558.0,66,690,624,1.28,713.03,0.843763786475074,0.19680672268907565,1.6,1,4
1d3403d458b14e10a25e189cd21ecfd7,9,72.47,8.05,6.55,4.16,15.38,2,2,11.22,464.67,474.0,264,594,330,2.73,713.17,0.21222574858562165,0.8136645962732918,3.0,1,4
1d34870285e9470bac93313e3ae6d381,14,50.46,3.6,3.16,0.7,9.98,4,4,9.28,324.0,291.0,84,648,564,2.48,713.09,0.19778042013476022,0.8777777777777778,3.5,2,5
1d36a7ddbd114574a804c5c4eb2ecb4d,5,130.22,26.04,25.26,20.77,34.07,1,1,13.3,303.6,396.0,36,510,474,1.05,713.29,0.2616341575794809,0.9700460829493088,1.6666666666666667,1,2
1d3acfc18ee04b70b51e5fa1826c9621,5,102.9,20.58,21.46,16.75,23.53,1,1,6.78,352.8,372.0,42,618,576,0.87,713.13,0.22866861030126337,1.0427599611273082,1.25,1,2
1d3bcbc58d134bb492636485923aa49e,21,56.5,2.69,2.52,0.05,7.67,5,5,7.62,408.0,426.0,18,648,630,3.33,713.09,0.13575221238938054,0.9368029739776952,5.25,2,8
1d4accd4959644ffbf54d95ce72ce03b,4,98.04,24.51,25.55,18.03,28.91,1,1,10.88,265.5,216.0,0,630,630,0.63,713.12,0.2948796409628723,1.0424316605467157,1.0,1,1
1d4bff5c11bc4b51bb6c8d686b9135e6,4,12.62,3.16,3.42,1.05,4.74,1,1,3.69,226.5,138.0,102,528,426,0.94,713.26,0.37559429477020606,1.0822784810126582,2.0,1,3
1d54459b668046bfb79c0298ecb88007,7,7.27,1.04,0.52,0.14,3.29,2,2,3.15,421.71,480.0,162,552,390,1.79,713.23,0.4525447042640991,0.5,2.3333333333333335,1,5
1d5ac44f1f604c2490aaa10f2a1280ea,1,1.7,1.7,1.7,1.7,1.7,0,0,0.0,660.0,660.0,660,660,0,1.0,713.08,1.0,1.0,1.0,1,1
1d5ca3b421ac463885d12dd0389fd628,4,86.4,21.6,20.94,18.69,25.83,1,1,7.14,292.5,291.0,228,360,132,3.03,713.5,0.29895833333333327,0.9694444444444444,2.0,1,3
1d5dae211e884cdca86a17ee60dc4820,11,150.71,13.7,14.75,7.2,16.86,3,3,9.66,331.64,294.0,36,678,642,1.71,713.05,0.1118704797292814,1.0766423357664234,2.2,1,4
1d5ed98fe8004fe685b0d4e8d2626e7c,7,147.75,21.11,23.02,11.29,26.86,2,2,15.57,565.71,624.0,336,696,360,1.94,713.03,0.18179357021996614,1.0904784462340122,1.75,1,3
1d62a7b6d4fb4defb8ae6ddf300600e5,9,216.55,24.06,24.88,18.2,31.35,2,2,13.15,436.0,444.0,216,660,444,2.03,713.08,0.14477026090972062,1.0340814630091437,3.0,2,4
1d62e4d00ea746fb9db2ce3a38f4794b,4,2.71,0.68,0.76,0.35,0.85,1,1,0.5,415.5,378.0,198,708,510,0.78,713.01,0.3136531365313653,1.1176470588235294,1.3333333333333333,1,2
1d664b08fd784d308ace6b9dd42432b3,7,34.84,4.98,3.96,2.37,10.54,2,2,8.17,444.86,528.0,192,684,492,1.42,713.04,0.3025258323765786,0.7951807228915662,1.75,1,3
1d72c517c8404527a34f7431b3f0ba93,4,85.75,21.44,20.03,16.29,29.4,1,1,13.11,312.0,267.0,48,666,618,0.65,713.07,0.34285714285714286,0.9342350746268656,1.3333333333333333,1,2
1d73f97bdc234e77a2b6047e124a0afb,6,90.95,15.16,2.26,0.56,80.99,2,2,80.43,443.0,531.0,60,606,546,1.1,713.15,0.8904892798240791,0.14907651715039577,2.0,1,4
1d755c218f714559a57ee7df7e6b1ca0,26,80.17,3.08,2.67,0.87,7.02,7,7,6.15,368.31,402.0,12,696,684,3.8,713.03,0.0875639266558563,0.8668831168831168,5.2,2,7
1d8065fbc9e848f280796c837ed76f81,13,223.24,17.17,16.61,9.04,24.65,3,3,15.61,271.38,240.0,24,672,648,2.01,713.06,0.11041927969897866,0.9673849737914967,3.25,2,5
1d81586ec7f64ab7b28e4594030f003e,11,255.83,23.26,24.75,13.03,27.73,3,3,14.7,334.36,318.0,96,588,492,2.24,713.18,0.10839229175624437,1.0640584694754944,2.75,2,4
1d81c236a9e74a7995a2c9d009dd2ba1,11,117.65,10.7,10.58,7.52,14.74,3,3,7.22,442.91,432.0,180,660,480,2.29,713.08,0.12528686782830428,0.988785046728972,3.6666666666666665,3,5
