person,cnt_tran,sum_am_tran,mean_am_tran,median_am_tran,min_am_tran,max_am_tran,range_amount_tran,mean_t_tran,median_t_tran,min_t_tran,max_t_tran,range_t_tran,freq_tran,last_to_end_tran
0e6d0e08329c4d0c90987d234f0983d2,24,301.1,12.55,10.92,3.94,24.51,20.57,332.25,294.0,18,714,696,3.45,0
0e6e271d144946de863574da082c1837,7,108.84,15.55,15.88,12.82,17.19,4.37,344.57,372.0,126,570,444,1.58,144
0e6f81eb2b924f55abc1d7ddcf9e0424,2,60.48,30.24,30.24,19.84,40.64,20.8,261.0,261.0,174,348,174,1.15,366
0e72fad934a74c2c97a98c525d64f738,14,206.86,14.78,15.35,6.94,26.42,19.48,370.29,372.0,132,624,492,2.85,90
0e7599f5c84247ea82c1495180158042,8,206.44,25.8,23.97,13.63,41.12,27.49,352.5,363.0,204,600,396,2.02,114
0e75eea1fe5d40dd822e9f311738400e,7,173.1,24.73,23.67,11.21,43.11,31.9,334.29,306.0,48,618,570,1.23,96
0e7642435a514809ab74563c86245c61,1,19.35,19.35,19.35,19.35,19.35,0.0,660.0,660.0,660,660,0,0.0,54
0e79ee043ba442189e07d907c5590c98,1,1.04,1.04,1.04,1.04,1.04,0.0,480.0,480.0,480,480,0,0.0,234
0e7a9c1d1ebd4ed4a77dee9edaad8093,10,84.49,8.45,7.4,2.63,18.72,16.09,452.4,429.0,282,690,408,2.45,24
0e7dbeabb5bb42ccafdca4aa7f155485,19,60.1,3.16,2.59,0.49,6.89,6.4,357.47,444.0,48,630,582,3.26,84
0e7e49b5e82f4003a070c7ba7e5c41ba,8,185.17,23.15,25.34,10.12,33.0,22.88,300.0,225.0,60,678,618,1.29,36
0e7f9c775784453d8504e4a480d56c8e,10,142.33,14.23,12.82,8.37,24.73,16.36,503.4,570.0,150,714,564,1.77,0
0e845251823e427c90265e3ca04f1e2f,9,151.93,16.88,15.14,6.65,25.01,18.36,340.0,372.0,24,660,636,1.42,54
0e84f26096b14faa9ee343d703681c38,5,10.67,2.13,1.11,0.52,4.88,4.36,330.0,390.0,168,456,288,1.74,258
0e881591e52e48c6bf80c9e02e6a2aa8,21,81.81,3.9,3.44,0.62,11.46,10.84,316.57,252.0,84,666,582,3.61,48
0e957fd8c76e40b8bf5beb169a575412,6,169.81,28.3,24.64,15.56,49.03,33.47,347.0,303.0,144,618,474,1.27,96
0ea0f06e30bf4802afd33b531f871e6e,2,50.06,25.03,25.03,24.85,25.21,0.36,528.0,528.0,366,690,324,0.62,24
0ea1f0bb1ba245abbf709b962d326dd7,5,120.62,24.12,24.6,17.14,30.43,13.29,514.8,558.0,270,714,444,1.13,0
0ea6ca65121843f4832440ccd6c28973,7,20.15,2.88,2.38,1.02,5.63,4.61,339.43,408.0,0,618,618,1.13,96
0eaa2ea23fff4edaacc67bfad21553e0,5,101.74,20.35,3.33,0.18,89.39,89.21,297.6,174.0,72,642,570,0.88,72
0eaa9e50ca864649b365f7da4121ed31,3,61.57,20.52,20.71,13.42,27.44,14.02,650.0,648.0,600,702,102,2.94,12
0eab0b968b7e46898abd1567ad1f7539,9,185.28,20.59,17.65,11.66,32.95,21.29,413.33,432.0,114,684,570,1.58,30
0eae927d54084bd5925a65d801a665cf,8,21.02,2.63,2.6,0.79,4.57,3.78,297.75,345.0,12,600,588,1.36,114
0eaf4d62f1254762a37507c33aff24dc,4,80.49,20.12,19.38,18.22,23.52,5.3,418.5,471.0,102,630,528,0.76,84
0eb1e015491241889fd6bfdf0794f052,3,8.25,2.75,2.2,0.98,5.07,4.09,486.0,456.0,372,630,258,1.16,84
0eb51351d07c4bdba4ed8db8b3fb2392,8,130.37,16.3,13.24,6.55,26.94,20.39,312.0,273.0,24,636,612,1.31,78
0ebc3c4c39234ab6a2701fe2525705a9,29,70.5,2.43,1.83,0.15,8.3,8.15,366.83,426.0,36,690,654,4.43,24
0ebdcb7cf7454897882063fcaf6ef948,4,12.2,3.05,1.67,0.55,8.31,7.76,337.5,411.0,0,528,528,0.76,186
0ebe2aec9774444a9be339aadbb817b4,5,141.42,28.28,23.52,19.5,39.32,19.82,298.8,240.0,156,474,318,1.57,240
0ec30c57402945a6af2418582bf2c570,2,29.8,14.9,14.9,14.87,14.93,0.06,252.0,252.0,186,318,132,1.52,396
0ec49da4a6d54229ad3c450cba7701f4,16,191.38,11.96,11.02,6.36,18.69,12.33,300.0,276.0,18,570,552,2.9,144
0ec92c145b6e46e4b453b0a12099b404,6,21.77,3.63,2.16,0.22,9.86,9.64,383.0,423.0,66,642,576,1.04,72
0eca500cc9b449f2a134bcd37990d539,5,30.44,6.09,6.05,1.96,9.4,7.44,391.2,462.0,30,636,606,0.83,78
0ecc8a63f8ce437aaec064b14cd5813f,6,130.48,21.75,17.96,12.65,47.3,34.65,564.0,585.0,432,678,246,2.44,36
0ed0e522069a41588b0fa35dfcb0fd5e,5,5.53,1.11,1.07,0.05,2.2,2.15,387.6,306.0,210,702,492,1.02,12
0ed8629b96cf4b1bb5d7375660cd9b04,16,228.72,14.3,14.04,6.37,37.71,31.34,301.88,270.0,12,666,654,2.45,48
0eda310a2b0c4e808af13f68afc81eea,6,22.07,3.68,3.76,1.01,6.65,5.64,203.0,123.0,30,462,432,1.39,252
0edd6d3a7fdc444d9a00efe6a024e925,14,271.55,19.4,19.7,12.31,25.81,13.5,340.29,276.0,36,672,636,2.2,42
0ee730ab06b448d29aff60a13d0709dc,16,370.95,23.18,21.27,14.06,34.4,20.34,439.12,486.0,18,714,696,2.3,0
0eea703cbb0a47eeace88cfcde0ac89a,7,191.08,27.3,26.25,19.43,36.64,17.21,467.14,510.0,96,636,540,1.3,78
0eed1b43c7924182a635f0597fdf2adf,12,22.28,1.86,1.48,0.77,4.38,3.61,505.0,594.0,12,678,666,1.8,36
0ef5270c4e634eccbfcf23a172921a8d,18,399.71,22.21,7.85,1.57,271.74,270.17,352.0,345.0,36,630,594,3.03,84
0efb3efdcd0d4d8296e1c47265b07660,6,176.6,29.43,30.6,16.27,37.57,21.3,410.0,441.0,78,648,570,1.05,66
0eff8ea94ef445e09ce45cb22e5f09f8,10,32.75,3.28,2.1,0.82,13.7,12.88,454.2,513.0,24,708,684,1.46,6
0f040996f2f64f2195dba68117bacde1,10,32.29,3.23,2.57,0.44,7.71,7.27,214.2,111.0,6,624,618,1.62,90
0f0c770d5eaa4ebe9ca67f8c5c240f76,6,107.21,17.87,15.38,11.82,27.64,15.82,442.0,444.0,216,654,438,1.37,60
0f0d1325cdf646bea396a91d4868f7dd,10,179.07,17.91,17.2,5.75,27.67,21.92,469.2,543.0,0,636,636,1.57,78
0f12659af9ed4251a2b4c8ade57133f2,5,17.16,3.43,3.78,0.46,7.25,6.79,433.2,342.0,192,714,522,0.96,0
0f1423b731ae48a2a82253abfc8d8c54,3,98.23,32.74,23.95,23.45,50.83,27.38,452.0,444.0,282,630,348,0.86,84
0f14c97e012049359320876b8dffef58,9,251.41,27.93,26.31,17.48,36.03,18.55,238.67,234.0,90,468,378,2.38,246
0f174c618a6f42d59388c6f07d1ef9a6,5,18.94,3.79,3.52,1.85,6.09,4.24,343.2,330.0,90,540,450,1.11,174
0f1927ad064b43f4ae26d06a9d52416f,4,59.98,15.0,13.42,10.65,22.5,11.85,384.0,426.0,0,684,684,0.58,30
0f1a6784bf944bd886e4ddcbd229a224,4,63.94,15.98,16.09,13.5,18.26,4.76,223.5,186.0,120,402,282,1.42,312
0f1af368427e4edb931bf92763762812,7,16.46,2.35,1.44,0.66,7.12,6.46,425.14,432.0,102,690,588,1.19,24
0f1c35c45ffa45deb5f96ca742409dc1,7,12.53,1.79,1.84,0.41,3.62,3.21,210.86,114.0,36,468,432,1.62,246
0f1d40baf5fd438ea8d699a721467c1b,3,51.94,17.31,17.38,16.01,18.55,2.54,402.0,312.0,180,714,534,0.56,0
0f1fe763ba994fe2b415920a6410507e,9,21.02,2.34,1.76,0.82,6.02,5.2,204.67,180.0,18,492,474,1.9,222
0f206ff4e35445f2b20d9d6f48ea7e2a,3,6.32,2.11,1.42,0.99,3.91,2.92,346.0,372.0,162,504,342,0.88,210
0f2c815583284499a7045ebb875a4237,12,182.25,15.19,14.3,9.14,23.6,14.46,431.5,537.0,18,714,696,1.72,0
0f323f6a9ad945fa9fdf0a9085c39ed4,6,115.89,19.32,18.42,14.52,25.04,10.52,331.0,315.0,156,504,348,1.72,210
0f457f3ccf254eb0af0921ddd996b504,19,58.88,3.1,2.95,0.76,8.41,7.65,322.42,366.0,12,666,654,2.91,48
0f45882b7ebf44be98626ba118e034a4,9,190.67,21.19,22.59,15.65,28.95,13.3,444.67,522.0,102,690,588,1.53,24
0f46a272dd8b4b789e31f910653fc8f4,2,32.34,16.17,16.17,14.38,17.96,3.58,258.0,258.0,66,450,384,0.52,264
0f4a68826e204f45be2a1103dcc5b014,16,263.54,16.47,15.28,4.63,34.16,29.53,339.75,303.0,0,696,696,2.3,18
0f4a7a715cfc440796175a7c5afb168f,10,249.12,24.91,22.9,18.27,35.34,17.07,358.8,423.0,24,654,630,1.59,60
0f4ea68d60614ce2a683c039425f160c,4,64.1,16.02,14.46,9.72,25.45,15.73,580.5,585.0,540,612,72,5.56,102
0f514f07701a4ae99075ba8826c9ba44,6,153.53,25.59,24.76,19.65,37.24,17.59,374.0,384.0,54,588,534,1.12,126
0f54094029ca4107bfd36203aeb3ed14,3,33.07,11.02,9.88,9.45,13.74,4.29,258.0,210.0,150,414,264,1.14,300
0f5cb923d0a74415aca9ce5dd0c60e46,4,79.03,19.76,22.28,8.04,26.42,18.38,544.5,627.0,222,702,480,0.83,12
0f5cd14cf15242bfabac7836af6b1653,12,295.14,24.6,24.3,15.08,40.55,25.47,448.0,486.0,60,690,630,1.9,24
0f5f04b19ad149eab00dca33360fb8e2,7,10.63,1.52,0.79,0.05,4.65,4.6,396.86,498.0,24,666,642,1.09,48
0f628df0d3fb4e1192f156de98ec4a0b,1,11.18,11.18,11.18,11.18,11.18,0.0,378.0,378.0,378,378,0,0.0,336
0f637145a20445b1bfb484df49062340,8,221.92,27.74,25.85,22.16,37.57,15.41,332.25,273.0,36,654,618,1.29,60
0f6496ef526940d3a2e091ed2a3056d7,13,215.74,16.6,15.77,9.8,25.81,16.01,297.69,318.0,12,678,666,1.95,36
0f6b76564fbb446c977f5330b3d8567c,13,30.98,2.38,2.01,0.6,5.77,5.17,279.69,210.0,102,636,534,2.43,78
0f6cf9619c4341e89a099e951300a2ea,6,84.03,14.0,14.32,10.29,17.13,6.84,456.0,549.0,120,690,570,1.05,24
0f6d41cb9bd144e3b091286856d12f5c,5,17.46,3.49,3.28,2.01,5.96,3.95,372.0,492.0,24,648,624,0.8,66
0f6ff347c72c45ecb8a10010061419cb,16,46.8,2.92,2.7,0.27,7.08,6.81,440.62,483.0,42,714,672,2.38,0
0f7594c807334a22a181ffe7a0e6f1b9,5,16.84,3.37,3.04,0.86,7.15,6.29,471.6,534.0,210,648,438,1.14,66
0f792a0ea8cb4a6c86cf52c055f1510f,6,112.12,18.69,19.26,12.27,23.44,11.17,348.0,366.0,84,594,510,1.18,120
0f805acee74a41569d7a467285231bf0,2,58.53,29.26,29.26,18.18,40.35,22.17,450.0,450.0,402,498,96,2.08,216
0f876bcb1d2f48b9bb905d31e72ea01c,9,18.03,2.0,1.59,0.77,3.62,2.85,210.67,240.0,6,396,390,2.31,318
0f89bd1fee15490dab326aa5ea95eccc,8,17.3,2.16,1.8,0.94,5.05,4.11,297.0,282.0,48,648,600,1.33,66
0f947d450cb4409b8084bb342cfc895e,10,26.74,2.67,2.2,0.44,7.44,7.0,367.2,396.0,30,654,624,1.6,60
0f9b11a3bcde4537aab7f8560460096d,4,7.04,1.76,1.3,0.65,3.8,3.15,244.5,165.0,90,558,468,0.85,156
0fa15afeba8742808fac651d0611a018,4,18.95,4.74,1.52,0.2,15.72,15.52,481.5,465.0,318,678,360,1.11,36
0fa86ae026dc4ed3a9ec0f4676239e9d,2,66.69,33.34,33.34,27.29,39.4,12.11,558.0,558.0,546,570,24,8.33,144
0fa904f04da74ef5bd2bd52cd22fc792,5,127.3,25.46,22.22,19.21,39.01,19.8,343.2,420.0,24,456,432,1.16,258
0fa9cb0814914f778995e061d4460e1a,22,56.18,2.55,2.05,0.41,5.76,5.35,307.91,258.0,12,714,702,3.13,0
0faa918444744117808623014e14ce7e,15,70.35,4.69,4.36,0.31,14.48,14.17,425.2,486.0,0,684,684,2.19,30
0fb53c5429d54a50a82803a7e1f03f25,14,29.13,2.08,1.86,0.31,6.53,6.22,211.71,153.0,54,606,552,2.54,108
0fb6a9f16f5d4ef19645892199b798a1,4,10.46,2.62,2.35,1.12,4.64,3.52,285.0,210.0,84,636,552,0.72,78
0fc637442b954432b13c360af61d4256,16,229.2,14.32,13.74,8.08,22.78,14.7,462.38,504.0,186,672,486,3.29,42
0fc77fd7b2b24809826e1d3825fed3d8,12,240.63,20.05,21.09,12.95,24.94,11.99,405.5,405.0,132,666,534,2.25,48
0fc796ac46bb4532bf8d4ef0e43851cc,4,99.6,24.9,24.52,18.13,32.44,14.31,436.5,441.0,180,684,504,0.79,30
0fc95fc35cb146e7a494f12c47081d20,10,223.29,22.33,21.66,16.36,30.68,14.32,415.2,549.0,36,648,612,1.63,66
0fca718a20f74f078c4fb7cc1cbd7c77,6,91.4,15.23,14.6,6.84,22.25,15.41,412.0,453.0,18,600,582,1.03,114
0fd8305cb5f94b369ed682d8940176c9,7,90.35,12.91,13.07,5.26,20.8,15.54,264.0,120.0,60,684,624,1.12,30
0fd94650b0bd46c29140b2742eed0bea,8,23.85,2.98,2.96,1.2,5.07,3.87,239.25,270.0,6,492,486,1.65,222
0fda2dbf2fc047ffb6910ca2134cbdd3,11,157.81,14.35,14.51,4.71,24.26,19.55,334.91,372.0,36,648,612,1.8,66
0fe1d8274f7f42d1b211529b939c7b08,8,92.85,11.61,12.22,7.28,14.03,6.75,335.25,333.0,72,576,504,1.59,138
0fe517e9c3c841518e39be9bf741807a,15,263.99,17.6,16.62,10.75,29.12,18.37,270.8,288.0,36,498,462,3.25,216
0feae7e549c7437e9f8d8dfb65423fc6,4,81.92,20.48,21.7,9.12,29.4,20.28,516.0,474.0,444,672,228,1.75,42
0fef5deff281421ea470b939ffce1e30,7,200.93,28.7,27.19,19.28,43.53,24.25,393.43,510.0,84,696,612,1.14,18
0ff208c9b551457db756758715073af5,11,82.31,7.48,7.42,2.01,12.07,10.06,259.64,216.0,54,702,648,1.7,12
0ff34474e5b245b79f396d4c5ddef96c,3,12.43,4.14,1.74,1.15,9.54,8.39,434.0,390.0,204,708,504,0.6,6
0ff3736229e8441782cd2ff18571e2c5,8,23.18,2.9,2.46,0.05,8.42,8.37,281.25,177.0,18,702,684,1.17,12
0ff55591a7c54f74b0c125c9ba18590d,14,150.41,10.74,10.5,3.97,20.14,16.17,301.71,288.0,0,696,696,2.01,18
100a681a8c534df095ee4aedfe9fdc22,10,629.28,62.93,18.86,7.38,459.15,451.77,306.6,294.0,42,624,582,1.72,90
100c2a889ba6424f9237fbfe0347c526,6,16.18,2.7,1.7,0.65,6.47,5.82,402.0,432.0,120,588,468,1.28,126
101cb7cd41fb4aca81bc57af7c61b9ac,20,63.43,3.17,2.46,0.05,10.13,10.08,323.1,402.0,18,576,558,3.58,138
10293859aee544a8910d06dc0c62c7e7,12,133.33,11.11,9.46,3.48,29.53,26.05,451.0,471.0,168,660,492,2.44,54
1029b283ed2d4fa8b3a97e2063fc8d4e,4,98.52,24.63,25.86,18.68,28.13,9.45,363.0,348.0,180,576,396,1.01,138
102e9454054946fda62242d2e176fdce,14,213.49,15.25,14.76,8.05,21.12,13.07,342.43,318.0,6,690,684,2.05,24
102f765955ad4c28b922dc7858729f16,8,186.1,23.26,23.03,13.45,34.82,21.37,501.0,486.0,312,714,402,1.99,0
10316535e185400fb093c371d62254e3,13,28.93,2.23,1.73,0.23,7.41,7.18,312.0,294.0,60,558,498,2.61,156
1037671bee8d419d8bbc2105f4cd00ba,3,60.0,20.0,17.18,7.01,35.81,28.8,334.0,372.0,60,570,510,0.59,144
1037d130e5e14c1a8b40bbf7219fb9a8,5,104.36,20.87,20.21,12.26,30.93,18.67,456.0,414.0,366,582,216,2.31,132
103e3c78ecbe43b49640ce8368fae444,7,150.71,21.53,20.58,18.22,26.05,7.83,372.0,384.0,84,708,624,1.12,6
1040712c862d47c2acd6bc1288e15648,9,169.1,18.79,19.14,10.27,27.6,17.33,388.0,432.0,126,552,426,2.11,162
1042af9d04334a29beb957a03a850b9e,12,201.22,16.77,16.42,7.18,34.41,27.23,307.5,279.0,48,690,642,1.87,24
1044403864ed41af9cc17577c185abc4,3,29.48,9.83,9.74,6.45,13.29,6.84,488.0,486.0,468,510,42,7.14,204
104a73b6d8f049f0bdc9388ef4998526,12,270.81,22.57,24.56,11.03,34.39,23.36,374.0,360.0,12,684,672,1.79,30
104cbbfdad2848a697b4632d871acc3c,10,20.36,2.04,1.8,0.15,4.66,4.51,391.8,384.0,132,702,570,1.75,12
1058819f0dc84deabaa8efb0cba592a8,12,124.09,10.34,10.97,4.14,16.85,12.71,444.0,480.0,150,684,534,2.25,30
105b50604fdc47298aa592d8946b8ac5,8,16.66,2.08,1.74,0.15,5.86,5.71,525.75,531.0,270,708,438,1.83,6
105d0d099b314fa7bf432307e1bb4166,6,12.74,2.12,2.2,0.56,4.04,3.48,271.0,264.0,36,600,564,1.06,114
1063ada827b040238f9d076ba71e6522,6,19.69,3.28,3.02,0.71,5.8,5.09,357.0,315.0,72,594,522,1.15,120
106a0aa3ec754404b210cfce31790970,12,353.98,29.5,8.38,4.48,252.75,248.27,380.0,405.0,60,672,612,1.96,42
106b6653b9814b478fccecb0a22546f0,11,105.73,9.61,7.71,4.56,22.3,17.74,320.73,300.0,48,618,570,1.93,96
106c1ac833bc4bf7a9a8a1bf22340cac,9,207.53,23.06,19.66,8.97,37.89,28.92,484.0,552.0,246,708,462,1.95,6
106ebd92bff94148b4948f52079e87dc,10,20.27,2.03,1.68,0.24,5.94,5.7,336.6,408.0,30,642,612,1.63,72
1070b290f0474d14ae9c3ea18900662f,19,172.98,9.1,3.18,0.26,100.92,100.66,455.68,492.0,36,690,654,2.91,24
1072640954974f2a9b4aff013d6c827f,3,42.9,14.3,9.09,8.35,25.46,17.11,538.0,690.0,216,708,492,0.61,6
107ac28a201644068086b76c5de02fc8,2,45.45,22.72,22.72,18.74,26.71,7.97,312.0,312.0,66,558,492,0.41,156
107c2d7acb4749428bc169dc0c29733b,2,32.44,16.22,16.22,12.98,19.46,6.48,228.0,228.0,90,366,276,0.72,348
107e20bafe4c43b9ac081307cb37f9ac,3,65.7,21.9,21.98,19.16,24.56,5.4,350.0,330.0,90,630,540,0.56,84
10814621208d42cd98eead9ea704eb47,3,6.89,2.3,2.34,1.72,2.83,1.11,452.0,480.0,276,600,324,0.93,114
108651eb092b490d85cb4f8e492040a4,10,187.64,18.76,18.05,11.23,31.6,20.37,388.2,384.0,72,696,624,1.6,18
1086697ae27644858779677adbe3321d,9,21.74,2.42,2.59,0.41,6.12,5.71,369.33,366.0,294,480,186,4.84,234
10866c6b50f8488c90749df891cc31ef,7,111.95,15.99,15.15,11.92,25.08,13.16,330.0,336.0,84,534,450,1.56,180
10959e2d58c44e619045135b32b4f255,6,12.18,2.03,1.24,0.55,6.51,5.96,391.0,405.0,102,672,570,1.05,42
10983bae435748a3a300222adc9ee9ed,6,26.77,4.46,3.8,0.4,10.83,10.43,421.0,531.0,96,678,582,1.03,36
109847d6d26e41999625e2db5bacf2ef,8,209.46,26.18,26.24,15.35,33.98,18.63,252.0,222.0,42,534,492,1.63,180
1099fec5d4bd4c9caf1d9c29619b5a4c,8,19.7,2.46,1.94,0.41,7.54,7.13,285.0,339.0,24,510,486,1.65,204
10a22481775043e1ba9776077e46c483,7,127.91,18.27,19.67,12.0,22.8,10.8,393.43,414.0,72,642,570,1.23,72
10a5da9c4e80439286db884a52de6618,9,88.55,9.84,9.6,6.01,17.16,11.15,330.67,360.0,18,624,606,1.49,90
10af934bbfb641a49d9376d61dcb203a,4,106.39,26.6,26.49,21.82,31.59,9.77,369.0,396.0,66,618,552,0.72,96
10b64048925443fd8ec2792ea63de78c,14,146.27,10.45,7.91,3.8,25.82,22.02,425.14,504.0,84,594,510,2.75,120
10b65a9ff6c24c45b07de5d3bdcd8e33,13,46.96,3.61,3.02,0.75,8.8,8.05,208.62,192.0,48,516,468,2.78,198
10b82c47a87a403abe13dde32c5af8fc,1,0.45,0.45,0.45,0.45,0.45,0.0,348.0,348.0,348,348,0,0.0,366
10ba807d1eba42c1a308633e8918bed3,7,17.37,2.48,1.74,0.35,8.8,8.45,318.0,252.0,72,606,534,1.31,108
10ba891b9e464523b07bef8eceba125c,9,260.42,28.94,27.58,19.13,39.48,20.35,343.33,408.0,90,576,486,1.85,138
10c4dfe0dd3940a4bc00b19c3e750764,3,29.97,9.99,10.57,8.37,11.03,2.66,490.0,612.0,150,708,558,0.54,6
10c7525110514c32bf1b726e5274defe,7,81.08,11.58,11.54,8.02,15.8,7.78,567.43,546.0,444,684,240,2.92,30
10c856f91710429d96c76e1cb4e0c3a5,10,244.25,24.42,25.67,10.1,34.12,24.02,288.0,216.0,66,636,570,1.75,78
10c8734cbcc744a1975c581e4382d168,5,23.63,4.73,4.15,1.0,12.23,11.23,447.6,546.0,96,594,498,1.0,120
10c9361517054a538aade27e19884bbc,8,24.57,3.07,3.01,0.63,5.7,5.07,303.75,270.0,72,690,618,1.29,24
10cbaa18d359457d899edf285d85a9b4,13,183.89,14.15,3.91,0.28,120.29,120.01,441.69,438.0,66,714,648,2.01,0
10cdcf9677bf4ee382d6395f4715686a,10,248.41,24.84,22.99,16.74,37.28,20.54,316.8,285.0,78,564,486,2.06,150
10d6b9fa4ba04fcf81fae5bbf6ccedcb,9,195.07,21.67,20.5,16.93,30.2,13.27,375.33,318.0,180,600,420,2.14,114
10dd862f7cdf4de196f567140f23d7f6,3,70.45,23.48,23.55,22.02,24.88,2.86,424.0,462.0,216,594,378,0.79,120
10df5013f7904a138b004993150e4c8a,12,27.26,2.27,2.48,0.08,4.1,4.02,483.5,480.0,378,600,222,5.41,114
10df92b3876142e8a6745c86276057e7,13,256.2,19.71,20.23,9.48,26.44,16.96,390.46,420.0,0,654,654,1.99,60
10e4aeef401f4b7d8a700e365cca1a4b,11,84.48,7.68,7.69,2.32,12.26,9.94,450.55,504.0,114,702,588,1.87,12
10e91caab3de4d23aa61963754483a33,4,92.58,23.14,23.57,17.92,27.52,9.6,349.5,339.0,96,624,528,0.76,90
10f3c43478264fbab57b9e13c701c05b,7,103.96,14.85,14.34,9.27,19.81,10.54,484.29,606.0,102,672,570,1.23,42
10f65c82431e4b73bb74ec02be0b60e4,5,64.96,12.99,12.66,8.81,17.95,9.14,374.4,348.0,90,636,546,0.92,78
10f7af1a6eb943e58c133d1043866c35,10,1036.68,103.67,20.25,13.29,839.53,826.24,363.0,378.0,18,672,654,1.53,42
10f8311374194911a882362458020ebd,6,129.86,21.64,21.88,10.38,33.41,23.03,327.0,297.0,108,606,498,1.2,108
10fb6eee170242c1b1ad9fc2299f5485,2,8.18,4.09,4.09,2.78,5.4,2.62,195.0,195.0,78,312,234,0.85,402
11035b3619104703a57e7bafeb165163,18,289.89,16.1,16.32,6.25,24.33,18.08,491.0,555.0,96,708,612,2.94,6
110afab45a7f46d8be78a01b954ad3e7,3,14.67,4.89,6.17,0.99,7.51,6.52,550.0,624.0,360,666,306,0.98,48
110c4dd23ecd4d5f8fe5d462f4157120,3,44.24,14.75,16.7,6.86,20.68,13.82,446.0,516.0,222,600,378,0.79,114
110ed1f7717947f49601171c5954a78d,2,2.54,1.27,1.27,0.11,2.43,2.32,177.0,177.0,6,348,342,0.58,366
1113ece8623c4158abba83a8d6ff280d,15,60.9,4.06,2.43,0.3,10.6,10.3,406.0,366.0,228,714,486,3.09,0
111b40bd65784e179b2e7ba13c481ca2,9,100.65,11.18,9.08,5.82,17.66,11.84,385.33,498.0,42,582,540,1.67,132
111b775a2e034c70b33a94936c2a0a73,10,157.32,15.73,15.4,7.08,24.26,17.18,368.4,366.0,156,612,456,2.19,102
111c0a4934bb4e2d8fb18ced11c5206e,7,131.61,18.8,18.23,13.2,25.63,12.43,467.14,510.0,360,552,192,3.65,162
111c8272538f468c9801fd22d16ffcdc,10,22.22,2.22,1.72,0.11,6.13,6.02,455.4,432.0,300,666,366,2.73,48
111e7c7f12e44468be1b5cba95e95a23,6,29.22,4.87,4.34,0.63,13.26,12.63,408.0,513.0,30,612,582,1.03,102
112332d9986546f8a58ca5b77f9d823e,5,59.02,11.8,12.95,5.88,17.14,11.26,320.4,264.0,90,630,540,0.93,84
1126f32b64ae44e9af6e0c8ce5f75dd9,4,6.0,1.5,1.3,0.32,3.07,2.75,433.5,471.0,120,672,552,0.72,42
11272c6ccf0c40fb8b30a88711a57bf5,11,36.64,3.33,2.77,0.66,9.17,8.51,329.45,306.0,90,660,570,1.93,54
112cc38e64174facabfd265a62fc44c5,4,15.11,3.78,2.6,0.91,9.01,8.1,469.5,450.0,318,660,342,1.17,54
11397ef4dbd94143819baaae093e621a,9,212.13,23.57,21.28,16.93,35.23,18.3,368.0,456.0,60,612,552,1.63,102
113e6ab5018445b7a02f53e2362df509,3,54.72,18.24,19.1,13.24,22.38,9.14,550.0,540.0,486,624,138,2.17,90
113f3f07ac2b4f8b940d6136233ae3ee,10,9.17,0.92,0.63,0.05,3.48,3.43,262.2,264.0,36,534,498,2.01,180
113f6d5a97c645d7b548104dff643738,6,10.94,1.82,2.36,0.37,2.69,2.32,354.0,342.0,216,540,324,1.85,174
11423ed89bbb4f78943e6667fa9eee86,5,15.52,3.1,1.92,0.72,6.71,5.99,374.4,546.0,12,642,630,0.79,72
1148ad32c9a74c2096e4cbbbf8bf681f,9,118.89,13.21,11.72,7.93,24.09,16.16,281.33,216.0,6,648,642,1.4,66
11502ba3e3604bc1a1eb8b945c3f1eb5,7,177.87,25.41,26.62,15.84,35.75,19.91,366.0,336.0,198,570,372,1.88,144
115bb87faca04ed7b545f8b8e95b2dd7,7,160.74,22.96,23.55,10.96,32.63,21.67,397.71,420.0,132,642,510,1.37,72
115ef694cb0b4dd99dbfeebd15cd3b0f,23,74.67,3.25,2.54,0.27,9.83,9.56,384.52,396.0,174,702,528,4.36,12
116393991ba444a8b21f3e4138318e67,2,2.51,1.25,1.25,0.92,1.59,0.67,141.0,141.0,24,258,234,0.85,456
11642a741bf64c9f917cb5439cb4d580,5,10.64,2.13,1.81,0.33,4.89,4.56,241.2,210.0,18,606,588,0.85,108
1166e30906394c4dba2e6dfa7cd7b465,5,98.87,19.77,20.92,13.93,22.85,8.92,542.4,552.0,468,642,174,2.87,72
116b28e2983c44039eb8b20292742c94,4,14.08,3.52,3.23,1.25,6.37,5.12,445.5,513.0,48,708,660,0.61,6
116f72494d5e45b794be3caaa31f4675,8,204.48,25.56,24.24,16.2,35.25,19.05,463.5,552.0,24,702,678,1.18,12
1171d3d36718435a8a69c8c9e7a04867,3,63.77,21.26,22.85,17.5,23.42,5.92,418.0,570.0,84,600,516,0.58,114
1171da73059e4fc0847181bfcc0fce7f,5,18.75,3.75,2.24,1.82,6.61,4.79,523.2,504.0,360,684,324,1.54,30
11739d2b18cb43eeaeefb9806a252874,17,162.61,9.57,8.84,2.68,17.7,15.02,385.76,378.0,48,696,648,2.62,18
1174368d584d4d019b50eae0719b46d1,9,604.26,67.14,13.52,4.74,507.35,502.61,423.33,504.0,42,558,516,1.74,156
1184d2054c9c44c9adea0068d8bdd508,6,11.77,1.96,1.13,0.42,5.33,4.91,383.0,405.0,60,696,636,0.94,18
