,person,gender,age,offer_type,income,cnt_offer_completed,cnt_offer_received,cnt_offer_viewed,t_offer_completed,t_offer_received,t_offer_viewed,to_vr,to_cv,to_cr,curiosity_vr,eagerness_cv,overall_cr,influence,ext_influence
7207,3548505401f44bc79c3f71980d8731fe,F,43,bogo,95000,3,3,3,408,384,390,6,18,24,14,5,4,1,0
7208,3548505401f44bc79c3f71980d8731fe,F,43,discount,95000,1,1,1,48,0,18,18,30,48,5,3,2,1,0
7209,3548505401f44bc79c3f71980d8731fe,F,43,informational,95000,0,1,1,0,504,504,0,0,0,100,0,0,0,0
7210,3557bf585abc4baab8c51d3dba48d3fa,M,46,bogo,63000,0,1,1,0,336,360,24,0,0,4,0,0,0,0
7211,3557bf585abc4baab8c51d3dba48d3fa,M,46,discount,63000,2,2,1,594,456,414,-42,180,138,-2,0,0,1,0
7212,3557bf585abc4baab8c51d3dba48d3fa,M,46,informational,63000,0,1,1,0,576,606,30,0,0,3,0,0,0,0
7213,355ab404fc63416cbb0692b7ab9d51b6,M,59,bogo,61000,0,1,1,0,504,522,18,0,0,5,0,0,0,0
7214,355ab404fc63416cbb0692b7ab9d51b6,M,59,discount,61000,1,2,2,192,288,348,60,-156,-96,1,0,-1,0,0
7215,355ab404fc63416cbb0692b7ab9d51b6,M,59,informational,61000,0,3,3,0,304,322,18,0,0,5,0,0,0,0
7216,356436b5eac54cfe8541a9e5fedf4d21,M,50,bogo,88000,2,3,3,513,440,504,64,9,73,1,10,1,1,0
7217,356436b5eac54cfe8541a9e5fedf4d21,M,50,discount,88000,2,2,1,228,84,186,102,42,144,0,2,0,1,0
7218,356470bccf484ce5a626f5122852087e,M,51,discount,80000,3,3,3,336,304,308,4,28,32,20,3,3,1,0
7219,356470bccf484ce5a626f5122852087e,M,51,informational,80000,0,2,2,0,372,387,15,0,0,6,0,0,0,0
7220,3573256082544869b1fc649e2e3c7e74,F,63,bogo,75000,1,2,2,468,252,264,12,204,216,7,0,0,1,0
7221,3573256082544869b1fc649e2e3c7e74,F,63,discount,75000,1,2,2,516,252,255,3,261,264,25,0,0,1,0
7222,3573e62539284ca6b4a68ba723613523,M,74,discount,80000,1,2,1,258,252,486,234,-228,6,0,0,14,0,0
7223,3577fe12bcdc4ae480feb3bd325f3f47,M,50,bogo,42000,2,2,2,360,252,339,87,21,108,1,4,0,1,0
7224,3577fe12bcdc4ae480feb3bd325f3f47,M,50,discount,42000,3,3,3,336,304,334,30,2,32,3,33,3,1,0
7225,3579056d94644a9481e05012b48fe252,F,37,bogo,62000,2,2,2,504,372,375,3,129,132,25,0,0,1,0
7226,3579056d94644a9481e05012b48fe252,F,37,discount,62000,2,2,1,279,252,24,-228,255,27,0,0,3,1,0
7227,3587049edaf84b8f963ecdbb65beb24e,M,46,bogo,32000,1,1,1,618,576,618,42,0,42,2,100,2,1,1
7228,3587049edaf84b8f963ecdbb65beb24e,M,46,discount,32000,2,2,1,333,252,120,-132,213,81,0,0,1,1,0
7229,3587049edaf84b8f963ecdbb65beb24e,M,46,informational,32000,0,2,2,0,372,399,27,0,0,3,0,0,0,0
7230,358ac3d8f34c424a88d08e18505b606b,F,72,bogo,54000,0,1,1,0,168,168,0,0,0,100,0,0,0,0
7231,358ac3d8f34c424a88d08e18505b606b,F,72,discount,54000,0,1,1,0,504,528,24,0,0,4,0,0,0,0
7232,358ac3d8f34c424a88d08e18505b606b,F,72,informational,54000,0,2,0,0,372,0,0,0,0,0,0,0,0,0
7233,358dd6e10a994567ab25da15b9e5529e,M,67,bogo,57000,0,2,2,0,84,108,24,0,0,4,0,0,0,0
7234,358dd6e10a994567ab25da15b9e5529e,M,67,discount,57000,2,3,3,534,472,486,14,48,62,6,2,1,1,0
7235,358dd6e10a994567ab25da15b9e5529e,M,67,informational,57000,0,1,0,0,408,0,0,0,0,0,0,0,0,0
7236,358f73bcc2fd4f4988e0eddf31e79531,M,91,bogo,73000,2,3,3,321,360,370,10,-49,-39,9,-2,-2,0,0
7237,358f73bcc2fd4f4988e0eddf31e79531,M,91,discount,73000,2,2,2,225,204,210,6,15,21,14,6,4,1,0
7238,3597f1f307134a28894afe960cae8f0b,M,44,discount,54000,1,3,2,342,384,438,54,-96,-42,1,-1,-2,0,0
7239,3597f1f307134a28894afe960cae8f0b,M,44,informational,54000,0,2,0,0,168,0,0,0,0,0,0,0,0,0
7240,359aa75bac3e4b15b0df6b1ade7f08a6,F,74,bogo,67000,0,3,3,0,336,346,10,0,0,9,0,0,0,0
7241,359aa75bac3e4b15b0df6b1ade7f08a6,F,74,discount,67000,0,3,3,0,328,372,44,0,0,2,0,0,0,0
7242,359b82a36b544b5cbbe1cb3054942385,M,72,bogo,47000,0,2,2,0,288,297,9,0,0,10,0,0,0,0
7243,359b82a36b544b5cbbe1cb3054942385,M,72,discount,47000,0,1,1,0,576,588,12,0,0,7,0,0,0,0
7244,359b82a36b544b5cbbe1cb3054942385,M,72,informational,47000,0,1,0,0,0,0,0,0,0,0,0,0,0,0
7245,35a6fbe3a39c4d58ba1996d3691eda18,F,23,bogo,31000,0,2,1,0,336,276,-60,0,0,-1,0,0,0,0
7246,35a6fbe3a39c4d58ba1996d3691eda18,F,23,discount,31000,0,1,0,0,336,0,0,0,0,0,0,0,0,0
7247,35a6fbe3a39c4d58ba1996d3691eda18,F,23,informational,31000,0,2,2,0,288,312,24,0,0,4,0,0,0,0
7248,35ad0c309d7743e6bb03025ee6008100,M,60,bogo,38000,0,1,0,0,336,0,0,0,0,0,0,0,0,0
7249,35ad0c309d7743e6bb03025ee6008100,M,60,discount,38000,4,4,3,465,372,376,4,89,93,20,1,1,1,0
7250,35ad794c4a8b44418ee9376529b7052f,F,55,bogo,47000,2,2,2,411,372,396,24,15,39,4,6,2,1,0
7251,35ad794c4a8b44418ee9376529b7052f,F,55,discount,47000,2,3,1,390,248,444,196,-54,142,0,-1,0,0,0
7252,35b3206b05304a518114bee3e113af09,F,44,bogo,87000,4,5,5,492,398,412,14,79,93,6,1,1,1,0
7253,35b3206b05304a518114bee3e113af09,F,44,informational,87000,0,1,1,0,0,12,12,0,0,7,0,0,0,0
7254,35b3a8920b38468e89f73cb2a034c24a,M,89,bogo,119000,3,3,2,356,336,258,-78,98,20,-1,1,4,1,0
7255,35b3a8920b38468e89f73cb2a034c24a,M,89,discount,119000,1,1,1,552,408,408,0,144,144,100,0,0,1,0
7256,35c32f6820fa4be782d5f2d1bb8e7aa2,M,56,bogo,42000,0,2,1,0,252,504,252,0,0,0,0,0,0,0
7257,35c32f6820fa4be782d5f2d1bb8e7aa2,M,56,discount,42000,0,2,1,0,456,576,120,0,0,0,0,0,0,0
7258,35c32f6820fa4be782d5f2d1bb8e7aa2,M,56,informational,42000,0,1,1,0,168,168,0,0,0,100,0,0,0,0
7259,35c748fc365a4295a3445fda28fc31b1,M,64,bogo,82000,1,1,1,528,408,504,96,24,120,1,4,0,1,0
7260,35c748fc365a4295a3445fda28fc31b1,M,64,discount,82000,2,2,2,354,288,327,39,27,66,2,3,1,1,0
7261,35c748fc365a4295a3445fda28fc31b1,M,64,informational,82000,0,1,0,0,336,0,0,0,0,0,0,0,0,0
7262,35c79602f58a40b3a7bec8c53c715535,M,69,discount,61000,4,4,4,309,270,283,13,25,39,6,3,2,1,0
7263,35c79602f58a40b3a7bec8c53c715535,M,69,informational,61000,0,2,2,0,456,465,9,0,0,10,0,0,0,0
7264,35c863d477084f7fb46e4b309cf3ea5d,M,56,bogo,66000,1,2,2,582,288,306,18,276,294,5,0,0,1,0
7265,35c863d477084f7fb46e4b309cf3ea5d,M,56,discount,66000,2,2,2,423,336,369,33,54,87,2,1,1,1,0
7266,35d901988c884e41896d66088ab9d258,M,60,bogo,32000,2,2,2,294,204,261,57,33,90,1,2,1,1,0
7267,35d901988c884e41896d66088ab9d258,M,60,discount,32000,1,1,1,504,504,546,42,-42,0,2,-2,100,0,0
7268,35d9949d3e214b24b3cba6e45ef2552c,F,54,discount,53000,4,4,4,318,270,304,34,13,48,2,6,2,1,0
7269,35d9949d3e214b24b3cba6e45ef2552c,F,54,informational,53000,0,1,1,0,576,594,18,0,0,5,0,0,0,0
7270,35d9cbc99e7c419c9bd8d2d067203ed4,F,21,bogo,49000,1,3,2,474,496,558,62,-84,-22,1,-1,-4,0,0
7271,35d9cbc99e7c419c9bd8d2d067203ed4,F,21,discount,49000,2,2,2,144,84,102,18,42,60,5,2,1,1,0
7272,35d9cbc99e7c419c9bd8d2d067203ed4,F,21,informational,49000,0,1,1,0,336,402,66,0,0,1,0,0,0,0
7273,35dd2c597c7e43d8b8c53ade81e8350f,F,22,bogo,31000,0,2,2,0,288,309,21,0,0,4,0,0,0,0
7274,35dd2c597c7e43d8b8c53ade81e8350f,F,22,discount,31000,1,1,1,696,504,516,12,180,192,7,0,0,1,0
7275,35dd7d2deb184c159756d2132964448b,M,51,bogo,95000,4,5,5,466,398,420,21,46,68,4,2,1,1,0
7276,35e08db3a77f4b348d04de610b9ac4b7,F,67,bogo,54000,2,3,2,330,384,375,-9,-45,-54,-12,-2,-1,0,0
7277,35e08db3a77f4b348d04de610b9ac4b7,F,67,discount,54000,1,2,2,402,420,450,30,-48,-18,3,-2,-5,0,0
7278,35e371655ddb472ea707489a4d92f183,M,19,bogo,32000,1,3,1,504,496,420,-76,84,8,-1,1,11,1,0
7279,35e371655ddb472ea707489a4d92f183,M,19,informational,32000,0,1,1,0,336,390,54,0,0,1,0,0,0,0
7280,35e4e3fce7054c91adb114c4a9320c39,F,58,bogo,94000,1,1,1,390,336,360,24,30,54,4,3,1,1,0
7281,35e4e3fce7054c91adb114c4a9320c39,F,58,informational,94000,0,3,2,0,496,519,23,0,0,4,0,0,0,0
7282,35eb0f1497704afb9ac82350d1d903a8,M,49,bogo,68000,0,2,2,0,168,183,15,0,0,6,0,0,0,0
7283,35eb0f1497704afb9ac82350d1d903a8,M,49,discount,68000,1,2,1,216,288,192,-96,24,-72,-1,4,-1,1,0
7284,35ebf54706f14bdc9b7e611707398168,M,54,bogo,55000,2,2,2,432,372,405,33,27,60,2,3,1,1,0
7285,35ebf54706f14bdc9b7e611707398168,M,54,discount,55000,3,3,3,412,360,360,0,52,52,100,1,1,1,0
7286,35ebf54706f14bdc9b7e611707398168,M,54,informational,55000,0,1,1,0,168,228,60,0,0,1,0,0,0,0
7287,35eeee7421b84784921a243b16adbac8,M,41,bogo,35000,0,2,1,0,252,354,102,0,0,0,0,0,0,0
7288,35eeee7421b84784921a243b16adbac8,M,41,discount,35000,0,1,0,0,504,0,0,0,0,0,0,0,0,0
7289,35f0a49ba7784141a3adadef2ad8fc35,M,42,bogo,42000,2,2,1,351,288,462,174,-111,63,0,0,1,0,0
7290,35f0a49ba7784141a3adadef2ad8fc35,M,42,discount,42000,1,1,1,102,0,30,30,72,102,3,1,0,1,0
7291,35f0a49ba7784141a3adadef2ad8fc35,M,42,informational,42000,0,1,1,0,504,540,36,0,0,2,0,0,0,0
7292,35f2d25487e04bf09865c4be7497d184,M,35,bogo,40000,0,2,0,0,336,0,0,0,0,0,0,0,0,0
7293,35f2d25487e04bf09865c4be7497d184,M,35,discount,40000,1,2,1,462,372,450,78,12,90,1,7,1,1,0
7294,35f2d25487e04bf09865c4be7497d184,M,35,informational,40000,0,2,0,0,288,0,0,0,0,0,0,0,0,0
7295,35f39fb3476249988ddc964f24e41edc,M,78,bogo,42000,0,3,1,0,328,12,-316,0,0,0,0,0,0,0
7296,35f39fb3476249988ddc964f24e41edc,M,78,discount,42000,0,2,1,0,336,198,-138,0,0,0,0,0,0,0
7297,35faf6c136ac4eff95cb298191d4dcbe,M,32,bogo,69000,2,3,3,387,360,382,22,5,27,4,16,3,1,0
7298,35faf6c136ac4eff95cb298191d4dcbe,M,32,discount,69000,1,1,0,714,576,0,0,0,138,0,0,0,0,0
7299,3604067a5af745549b026cc2f4434567,F,48,bogo,53000,2,2,2,294,252,288,36,6,42,2,14,2,1,0
7300,3604067a5af745549b026cc2f4434567,F,48,discount,53000,1,1,0,654,504,0,0,0,150,0,0,0,0,0
7301,3604067a5af745549b026cc2f4434567,F,48,informational,53000,0,2,1,0,492,426,-66,0,0,-1,0,0,0,0
7302,3604bb2fce684eb8ba96f2c7d1fffa92,F,76,bogo,80000,2,2,2,540,492,522,30,18,48,3,5,2,1,0
7303,3604bb2fce684eb8ba96f2c7d1fffa92,F,76,discount,80000,2,2,2,195,84,114,30,81,111,3,1,0,1,0
7304,36099f26eb164d25b1214e7fbe508200,M,30,bogo,39000,0,1,1,0,168,168,0,0,0,100,0,0,0,0
7305,36099f26eb164d25b1214e7fbe508200,M,30,discount,39000,2,2,1,465,420,510,90,-45,45,1,-2,2,0,0
7306,36099f26eb164d25b1214e7fbe508200,M,30,informational,39000,0,1,1,0,576,582,6,0,0,14,0,0,0,0
7307,361539b15a6243dc834c6b25e481570b,M,19,bogo,53000,0,2,2,0,288,294,6,0,0,14,0,0,0,0
7308,361539b15a6243dc834c6b25e481570b,M,19,discount,53000,0,2,2,0,288,294,6,0,0,14,0,0,0,0
7309,361539b15a6243dc834c6b25e481570b,M,19,informational,53000,0,1,1,0,336,348,12,0,0,7,0,0,0,0
7310,361aa97b97f147fdaef592a61081b3fa,F,83,bogo,41000,2,3,2,528,304,213,-91,315,224,-1,0,0,1,0
7311,361aa97b97f147fdaef592a61081b3fa,F,83,informational,41000,0,1,0,0,576,0,0,0,0,0,0,0,0,0
7312,361da3e85e3f447cb8239a4ca6852f6e,F,72,bogo,83000,1,2,2,504,204,249,45,255,300,2,0,0,1,0
7313,361da3e85e3f447cb8239a4ca6852f6e,F,72,discount,83000,3,3,2,510,472,453,-19,57,38,-5,1,2,1,0
7314,3622ada8c6394b32a8d7ba31c737e926,M,57,bogo,111000,4,4,2,345,312,213,-99,132,33,-1,0,2,1,0
7315,3622ada8c6394b32a8d7ba31c737e926,M,57,discount,111000,1,1,1,204,168,180,12,24,36,7,4,2,1,0
7316,3622ea602ea242a68bf3bf73df66bbb9,M,72,bogo,96000,1,1,0,618,504,0,0,0,114,0,0,0,0,0
7317,3622ea602ea242a68bf3bf73df66bbb9,M,72,discount,96000,0,1,0,0,0,0,0,0,0,0,0,0,0,0
7318,3625554b70d8411bbb8e556f686565ce,M,64,bogo,60000,2,2,2,105,84,210,126,-105,21,0,0,4,0,0
7319,3625554b70d8411bbb8e556f686565ce,M,64,discount,60000,1,1,1,576,576,606,30,-30,0,3,-3,100,0,0
7320,3625554b70d8411bbb8e556f686565ce,M,64,informational,60000,0,1,1,0,504,504,0,0,0,100,0,0,0,0
7321,36255bae71ec409ab1d037eba4030154,F,82,bogo,103000,0,1,1,0,0,0,0,0,0,100,0,0,0,0
7322,36255bae71ec409ab1d037eba4030154,F,82,discount,103000,0,1,1,0,576,618,42,0,0,2,0,0,0,0
7323,36255bae71ec409ab1d037eba4030154,F,82,informational,103000,0,3,2,0,416,462,46,0,0,2,0,0,0,0
7324,362858ec6f754ad39c3dfd0923a677f2,F,64,discount,93000,1,2,0,300,372,0,0,0,-72,0,0,-1,0,0
7325,362dba5b1edd42029646aeb9efc3e674,M,75,bogo,76000,2,2,2,282,252,267,15,15,30,6,6,3,1,0
7326,362dba5b1edd42029646aeb9efc3e674,M,75,discount,76000,3,3,3,448,384,408,24,40,64,4,2,1,1,0
7327,36309ec0551e4e6f8f8ff08bad4eeb8e,M,49,bogo,81000,1,1,1,498,408,408,0,90,90,100,1,1,1,0
7328,36309ec0551e4e6f8f8ff08bad4eeb8e,M,49,discount,81000,2,2,2,345,288,303,15,42,57,6,2,1,1,0
7329,36309ec0551e4e6f8f8ff08bad4eeb8e,M,49,informational,81000,0,1,0,0,504,0,0,0,0,0,0,0,0,0
7330,36329126ff414cb08add9e80e25410a2,F,83,bogo,37000,1,1,1,438,408,438,30,0,30,3,100,3,1,1
7331,36329126ff414cb08add9e80e25410a2,F,83,discount,37000,0,1,1,0,0,24,24,0,0,4,0,0,0,0
7332,36329126ff414cb08add9e80e25410a2,F,83,informational,37000,0,1,1,0,576,582,6,0,0,14,0,0,0,0
7333,36329ff7770243fbbec5a8f2c3600494,M,60,bogo,115000,1,1,0,540,504,0,0,0,36,0,0,2,0,0
7334,36329ff7770243fbbec5a8f2c3600494,M,60,discount,115000,5,5,2,346,297,294,-3,52,49,-38,1,1,1,0
7335,3636eb17c0634c65933e2d90600e8462,M,38,bogo,36000,1,1,1,618,576,576,0,42,42,100,2,2,1,0
7336,3636eb17c0634c65933e2d90600e8462,M,38,informational,36000,0,3,3,0,224,242,18,0,0,5,0,0,0,0
7337,3638eaf178e9435390ce46b75900b2dd,M,39,bogo,52000,1,2,2,240,288,297,9,-57,-48,10,-1,-2,0,0
7338,3638eaf178e9435390ce46b75900b2dd,M,39,informational,52000,0,1,1,0,0,6,6,0,0,14,0,0,0,0
7339,36399e0a45554cafabaab01cdb80c480,F,51,bogo,84000,1,2,2,540,204,276,72,264,336,1,0,0,1,0
7340,36399e0a45554cafabaab01cdb80c480,F,51,discount,84000,2,2,2,486,456,462,6,24,30,14,4,3,1,0
7341,363c28b57ad34b468e3a687fd904b6c1,M,27,bogo,74000,1,2,2,450,420,432,12,18,30,7,5,3,1,0
7342,363c28b57ad34b468e3a687fd904b6c1,M,27,discount,74000,1,2,0,516,492,0,0,0,24,0,0,4,0,0
7343,363c76c8cc6e4554ba17d25349e03db8,M,69,bogo,36000,0,2,2,0,168,168,0,0,0,100,0,0,0,0
7344,363c76c8cc6e4554ba17d25349e03db8,M,69,discount,36000,0,1,0,0,504,0,0,0,0,0,0,0,0,0
7345,363c76c8cc6e4554ba17d25349e03db8,M,69,informational,36000,0,1,1,0,168,180,12,0,0,7,0,0,0,0
7346,3648c1ab78f0419f9abfccbe19be26f4,M,48,bogo,40000,0,1,1,0,336,342,6,0,0,14,0,0,0,0
7347,3648c1ab78f0419f9abfccbe19be26f4,M,48,discount,40000,0,3,1,0,360,534,174,0,0,0,0,0,0,0
7348,3648c1ab78f0419f9abfccbe19be26f4,M,48,informational,40000,0,2,2,0,288,294,6,0,0,14,0,0,0,0
7349,3649084b4fe2446ca9d781e7b9300678,M,45,discount,86000,4,4,4,289,228,243,15,46,61,6,2,1,1,0
7350,3649084b4fe2446ca9d781e7b9300678,M,45,informational,86000,0,2,2,0,540,573,33,0,0,2,0,0,0,0
7351,364cab7a418340f6914ceb874db58a54,M,46,discount,46000,0,1,0,0,576,0,0,0,0,0,0,0,0,0
7352,364cab7a418340f6914ceb874db58a54,M,46,informational,46000,0,1,1,0,408,432,24,0,0,4,0,0,0,0
7353,365078962f7c45e0ad5423c31deab4fd,M,56,bogo,67000,2,2,1,351,288,168,-120,183,63,0,0,1,1,0
7354,365078962f7c45e0ad5423c31deab4fd,M,56,discount,67000,2,3,1,402,360,582,222,-180,42,0,0,2,0,0
7355,365078962f7c45e0ad5423c31deab4fd,M,56,informational,67000,0,1,1,0,336,354,18,0,0,5,0,0,0,0
7356,365462cbdbc54610bf5ff657b444b1c5,M,77,bogo,96000,3,3,3,368,328,342,14,26,40,6,3,2,1,0
7357,365462cbdbc54610bf5ff657b444b1c5,M,77,informational,96000,0,1,1,0,336,336,0,0,0,100,0,0,0,0
7358,3655dd06092b4cf28edf80f4daee8d93,M,45,bogo,82000,2,2,2,435,372,402,30,33,63,3,2,1,1,0
7359,3655dd06092b4cf28edf80f4daee8d93,M,45,discount,82000,2,2,2,315,252,270,18,45,63,5,2,1,1,0
7360,3655dd06092b4cf28edf80f4daee8d93,M,45,informational,82000,0,1,1,0,408,450,42,0,0,2,0,0,0,0
7361,365c954d08074683a4bfa8a55f373f86,M,29,bogo,59000,0,3,2,0,328,498,170,0,0,0,0,0,0,0
7362,365c954d08074683a4bfa8a55f373f86,M,29,discount,59000,0,1,1,0,504,540,36,0,0,2,0,0,0,0
7363,3661f1afd29a4990a798f3215eca133f,F,58,bogo,63000,3,3,3,414,360,382,22,32,54,4,3,1,1,0
7364,3661f1afd29a4990a798f3215eca133f,F,58,discount,63000,1,1,1,474,336,342,6,132,138,14,0,0,1,0
7365,366fe99ee1c14def823cae2c5df14fb8,M,19,bogo,63000,0,1,1,0,168,180,12,0,0,7,0,0,0,0
7366,366fe99ee1c14def823cae2c5df14fb8,M,19,discount,63000,0,3,1,0,496,504,8,0,0,11,0,0,0,0
7367,366fe99ee1c14def823cae2c5df14fb8,M,19,informational,63000,0,1,1,0,0,0,0,0,0,100,0,0,0,0
7368,3671e62b64104ba49147706fb33087ff,F,57,bogo,46000,2,2,2,321,288,399,111,-78,33,0,-1,2,0,0
7369,3671e62b64104ba49147706fb33087ff,F,57,discount,46000,1,1,1,90,0,18,18,72,90,5,1,1,1,0
7370,36747348fbca4cdfb6532cbbb4179154,F,58,bogo,73000,1,1,0,642,576,0,0,0,66,0,0,1,0,0
7371,36747348fbca4cdfb6532cbbb4179154,F,58,discount,73000,2,2,1,348,336,174,-162,174,12,0,0,7,1,0
7372,3676a7a0cb7c40ab98ab010e3f15ef89,F,35,discount,55000,0,3,2,0,496,546,50,0,0,1,0,0,0,0
7373,3676a7a0cb7c40ab98ab010e3f15ef89,F,35,informational,55000,0,1,1,0,168,168,0,0,0,100,0,0,0,0
7374,3676d09f2a6142c1afcebf8f75f4c5ec,M,57,bogo,85000,2,2,2,438,372,381,9,57,66,10,1,1,1,0
7375,3676d09f2a6142c1afcebf8f75f4c5ec,M,57,discount,85000,1,1,1,60,0,6,6,54,60,14,1,1,1,0
7376,3676d09f2a6142c1afcebf8f75f4c5ec,M,57,informational,85000,0,1,1,0,168,168,0,0,0,100,0,0,0,0
7377,36854e737253464ab290f4580084e38f,O,50,bogo,76000,3,3,3,276,248,264,16,12,28,5,7,3,1,0
7378,36854e737253464ab290f4580084e38f,O,50,discount,76000,2,2,2,474,456,483,27,-9,18,3,-12,5,0,0
7379,36854e737253464ab290f4580084e38f,O,50,informational,76000,0,1,1,0,336,348,12,0,0,7,0,0,0,0
7380,368b266ba48447dfb5342504d0fd7fb0,F,56,bogo,116000,1,1,1,342,336,336,0,6,6,100,14,14,1,0
7381,368b266ba48447dfb5342504d0fd7fb0,F,56,informational,116000,0,1,1,0,576,612,36,0,0,2,0,0,0,0
7382,3693bd7f86844b51abf47b035fe3bc0a,M,48,bogo,74000,1,1,1,510,504,510,6,0,6,14,100,14,1,1
7383,3693bd7f86844b51abf47b035fe3bc0a,M,48,discount,74000,2,2,2,339,288,297,9,42,51,10,2,1,1,0
7384,3693bd7f86844b51abf47b035fe3bc0a,M,48,informational,74000,0,1,0,0,0,0,0,0,0,0,0,0,0,0
7385,3697a921add94ccd8a91c735875932df,M,56,bogo,93000,2,3,3,390,304,304,0,86,86,100,1,1,1,0
7386,3697a921add94ccd8a91c735875932df,M,56,informational,93000,0,2,2,0,252,252,0,0,0,100,0,0,0,0
7387,369802800cf0416faada0b21b50da22d,F,30,bogo,37000,1,3,2,312,192,249,57,63,120,1,1,0,1,0
7388,369802800cf0416faada0b21b50da22d,F,30,discount,37000,1,2,1,624,540,510,-30,114,84,-3,0,1,1,0
7389,369820dc6a5f42c5b82e95d95b58ec9f,M,49,bogo,96000,3,3,2,302,192,150,-42,152,110,-2,0,0,1,0
7390,369820dc6a5f42c5b82e95d95b58ec9f,M,49,informational,96000,0,1,1,0,336,360,24,0,0,4,0,0,0,0
7391,369f3b700935491eae8d3c41a3c47f97,F,26,bogo,72000,2,2,1,390,336,174,-162,216,54,0,0,1,1,0
7392,369f3b700935491eae8d3c41a3c47f97,F,26,discount,72000,1,2,1,36,204,18,-186,18,-168,0,5,0,1,0
7393,369f3b700935491eae8d3c41a3c47f97,F,26,informational,72000,0,2,2,0,456,528,72,0,0,1,0,0,0,0
7394,36ad26ff59a54c4aa02309eecbc945ca,F,60,bogo,96000,1,1,1,402,336,378,42,24,66,2,4,1,1,0
7395,36ad26ff59a54c4aa02309eecbc945ca,F,60,discount,96000,2,2,2,381,336,345,9,36,45,10,2,2,1,0
7396,36ad26ff59a54c4aa02309eecbc945ca,F,60,informational,96000,0,1,1,0,408,408,0,0,0,100,0,0,0,0
7397,36bac1cacf514f7db5f090015a289a4d,M,57,bogo,87000,2,2,2,507,420,468,48,39,87,2,2,1,1,0
7398,36bac1cacf514f7db5f090015a289a4d,M,57,discount,87000,2,2,2,534,492,534,42,0,42,2,100,2,1,1
7399,36bec22ad9ac4632b79ad50bf8e42f1d,F,71,bogo,41000,0,1,1,0,336,432,96,0,0,1,0,0,0,0
7400,36bec22ad9ac4632b79ad50bf8e42f1d,F,71,discount,41000,2,2,1,564,540,534,-6,30,24,-20,3,4,1,0
7401,36bec22ad9ac4632b79ad50bf8e42f1d,F,71,informational,41000,0,1,1,0,168,174,6,0,0,14,0,0,0,0
7402,36c3f21fa1ea4c15966a04e8ee375a34,M,46,bogo,70000,1,1,1,480,408,414,6,66,72,14,1,1,1,0
7403,36c3f21fa1ea4c15966a04e8ee375a34,M,46,discount,70000,3,4,3,446,252,286,34,160,194,2,0,0,1,0
7404,36cc0745b3924bcab5a16ee7d27bdade,F,31,bogo,59000,3,3,2,502,440,483,43,19,62,2,5,1,1,0
7405,36cc0745b3924bcab5a16ee7d27bdade,F,31,discount,59000,2,2,2,411,336,393,57,18,75,1,5,1,1,0
7406,36cc0745b3924bcab5a16ee7d27bdade,F,31,informational,59000,0,1,1,0,0,48,48,0,0,2,0,0,0,0
7407,36ccfdf3474f472484327c266ef4fa84,F,57,bogo,77000,3,3,3,222,192,202,10,20,30,9,4,3,1,0
7408,36ccfdf3474f472484327c266ef4fa84,F,57,discount,77000,2,2,2,441,420,429,9,12,21,10,7,4,1,0
7409,36ccfdf3474f472484327c266ef4fa84,F,57,informational,77000,0,1,1,0,576,588,12,0,0,7,0,0,0,0
7410,36d0673ea98c4cafac89e8813c3324f1,F,71,bogo,96000,1,1,1,600,504,552,48,48,96,2,2,1,1,0
7411,36d0673ea98c4cafac89e8813c3324f1,F,71,discount,96000,0,3,2,0,248,168,-80,0,0,-1,0,0,0,0
7412,36d5a70069e04c0b80bdb2feec41a2db,M,28,bogo,48000,0,1,1,0,336,360,24,0,0,4,0,0,0,0
7413,36d5a70069e04c0b80bdb2feec41a2db,M,28,discount,48000,1,2,1,504,456,408,-48,96,48,-2,1,2,1,0
7414,36d5a70069e04c0b80bdb2feec41a2db,M,28,informational,48000,0,3,2,0,248,315,67,0,0,1,0,0,0,0
7415,36db5f33ad944cb095d20ecbdede53f9,F,50,bogo,97000,2,2,2,564,540,594,54,-30,24,1,-3,4,0,0
7416,36db5f33ad944cb095d20ecbdede53f9,F,50,discount,97000,2,2,0,366,252,0,0,0,114,0,0,0,0,0
7417,36db5f33ad944cb095d20ecbdede53f9,F,50,informational,97000,0,1,0,0,408,0,0,0,0,0,0,0,0,0
7418,36e18fa7d9f64956bc84770a085243e3,F,49,bogo,79000,2,2,1,312,288,192,-96,120,24,-1,0,4,1,0
7419,36e18fa7d9f64956bc84770a085243e3,F,49,discount,79000,2,3,2,216,304,180,-124,36,-88,0,2,-1,1,0
7420,36e34555c04b4996856a9cdb83f701f7,F,58,bogo,88000,2,2,2,456,372,381,9,75,84,10,1,1,1,0
7421,36e34555c04b4996856a9cdb83f701f7,F,58,discount,88000,1,1,1,204,168,204,36,0,36,2,100,2,1,1
7422,36e34555c04b4996856a9cdb83f701f7,F,58,informational,88000,0,1,1,0,0,12,12,0,0,7,0,0,0,0
7423,36e540dd327144b58b77729db6167af4,F,79,bogo,50000,2,2,2,501,420,429,9,72,81,10,1,1,1,0
7424,36e540dd327144b58b77729db6167af4,F,79,discount,50000,1,1,1,60,0,90,90,-30,60,1,-3,1,0,0
7425,36e540dd327144b58b77729db6167af4,F,79,informational,50000,0,1,1,0,576,588,12,0,0,7,0,0,0,0
